t,rho,service_time,name,qlen,retries,dropped,runtime,retries_left,job_size 
0.022638,0.970000,0.022638,exp_open_timeout_9,2,0,0,0.000015,3,0.022638
0.053989,0.970000,0.046480,exp_open_timeout_9,1,0,0,0.000019,3,0.031351
0.091822,0.970000,0.080710,exp_open_timeout_9,0,0,0,0.000022,3,0.037833
0.175342,0.970000,0.073831,exp_open_timeout_9,0,0,0,0.000028,3,0.073831
0.206628,0.970000,0.004035,exp_open_timeout_9,0,0,0,0.000034,3,0.004035
0.271118,0.970000,0.012249,exp_open_timeout_9,0,0,0,0.000039,3,0.012249
0.431450,0.970000,0.155387,exp_open_timeout_9,1,0,0,0.000047,3,0.155387
0.552132,0.970000,0.178313,exp_open_timeout_9,2,0,0,0.000055,3,0.120682
0.594498,0.970000,0.079077,exp_open_timeout_9,3,0,0,0.000063,3,0.042366
0.781380,0.970000,0.243387,exp_open_timeout_9,2,0,0,0.000066,3,0.186882
0.937992,0.970000,0.375851,exp_open_timeout_9,2,0,0,0.000071,3,0.156612
1.205134,0.970000,0.610951,exp_open_timeout_9,6,0,0,0.000086,3,0.267143
1.393028,0.970000,0.598652,exp_open_timeout_9,9,0,0,0.000098,3,0.187894
1.433521,0.970000,0.456093,exp_open_timeout_9,8,0,0,0.000101,3,0.040493
1.518541,0.970000,0.472428,exp_open_timeout_9,7,0,0,0.000103,3,0.085020
1.621878,0.970000,0.545224,exp_open_timeout_9,6,0,0,0.000106,3,0.103337
1.869063,0.970000,0.732010,exp_open_timeout_9,8,0,0,0.000116,3,0.247186
1.921099,0.970000,0.755153,exp_open_timeout_9,7,0,0,0.000119,3,0.052035
2.074947,0.970000,0.831078,exp_open_timeout_9,7,0,0,0.000124,3,0.153848
2.226111,0.970000,0.978791,exp_open_timeout_9,6,0,0,0.000127,3,0.151164
2.406456,0.970000,1.148417,exp_open_timeout_9,7,0,0,0.000134,3,0.180346
2.425861,0.970000,1.099529,exp_open_timeout_9,6,0,0,0.000137,3,0.019404
2.744223,0.970000,1.062282,exp_open_timeout_9,9,0,0,0.000149,3,0.318363
2.837006,0.970000,1.078598,exp_open_timeout_9,8,0,0,0.000152,3,0.092782
2.924976,0.970000,1.102622,exp_open_timeout_9,7,0,0,0.000155,3,0.087970
3.229430,0.970000,1.165016,exp_open_timeout_9,8,0,0,0.000163,3,0.304454
3.245083,0.970000,0.952328,exp_open_timeout_9,7,0,0,0.000165,3,0.015653
3.323084,0.970000,1.008422,exp_open_timeout_9,7,0,0,0.000170,3,0.078001
3.342779,0.970000,0.871550,exp_open_timeout_9,6,0,0,0.000173,3,0.019695
3.376697,0.970000,0.901837,exp_open_timeout_9,5,0,0,0.000176,3,0.033919
3.455409,0.970000,0.830564,exp_open_timeout_9,4,0,0,0.000179,3,0.078712
3.502524,0.970000,0.863846,exp_open_timeout_9,3,0,0,0.000181,3,0.047114
3.509730,0.970000,0.552528,exp_open_timeout_9,2,0,0,0.000184,3,0.007206
3.563216,0.970000,0.427722,exp_open_timeout_9,1,0,0,0.000187,3,0.053486
3.569384,0.970000,0.305632,exp_open_timeout_9,0,0,0,0.000190,3,0.006169
3.707997,0.970000,0.085038,exp_open_timeout_9,0,0,0,0.000195,3,0.085038
3.796273,0.970000,0.071119,exp_open_timeout_9,0,0,0,0.000201,3,0.071119
4.021822,0.970000,0.080811,exp_open_timeout_9,0,0,0,0.000206,3,0.080811
4.160214,0.970000,0.118590,exp_open_timeout_9,1,0,0,0.000214,3,0.118590
4.215689,0.970000,0.110894,exp_open_timeout_9,1,0,0,0.000219,3,0.055475
4.314260,0.970000,0.125035,exp_open_timeout_9,0,0,0,0.000222,3,0.098571
4.464149,0.970000,0.049325,exp_open_timeout_9,0,0,0,0.000227,3,0.049325
4.835527,0.970000,0.193450,exp_open_timeout_9,1,0,0,0.000235,3,0.193450
4.940801,0.970000,0.162889,exp_open_timeout_9,1,0,0,0.000240,3,0.105274
5.131509,0.970000,0.209937,exp_open_timeout_9,3,0,0,0.000250,3,0.190708
5.162258,0.970000,0.183400,exp_open_timeout_9,2,0,0,0.000253,3,0.030749
5.167557,0.970000,0.166324,exp_open_timeout_9,1,0,0,0.000256,3,0.005299
5.471280,0.970000,0.346478,exp_open_timeout_9,2,0,0,0.000263,3,0.303723
5.536793,0.970000,0.324563,exp_open_timeout_9,1,0,0,0.000266,3,0.065512
5.571304,0.970000,0.272443,exp_open_timeout_9,0,0,0,0.000269,3,0.034511
5.737424,0.970000,0.107731,exp_open_timeout_9,1,0,0,0.000276,3,0.107731
5.764162,0.970000,0.043331,exp_open_timeout_9,0,0,0,0.000279,3,0.026738
6.063088,0.970000,0.063753,exp_open_timeout_9,0,0,0,0.000284,3,0.063753
6.272239,0.970000,0.147102,exp_open_timeout_9,1,0,0,0.000292,3,0.147102
6.471314,0.970000,0.325210,exp_open_timeout_9,3,0,0,0.000302,3,0.199074
6.497832,0.970000,0.189428,exp_open_timeout_9,2,0,0,0.000305,3,0.026518
6.517470,0.970000,0.184019,exp_open_timeout_9,2,0,0,0.000310,3,0.019638
6.553289,0.970000,0.212362,exp_open_timeout_9,1,0,0,0.000313,3,0.035819
6.814881,0.970000,0.304954,exp_open_timeout_9,0,0,0,0.000316,3,0.261592
6.964480,0.970000,0.132641,exp_open_timeout_9,1,0,0,0.000323,3,0.132641
7.236855,0.970000,0.306401,exp_open_timeout_9,3,0,0,0.000333,3,0.272376
7.345039,0.970000,0.297374,exp_open_timeout_9,2,0,0,0.000336,3,0.108183
7.367870,0.970000,0.312749,exp_open_timeout_9,2,0,0,0.000341,3,0.022831
7.474663,0.970000,0.352100,exp_open_timeout_9,4,0,0,0.000351,3,0.106793
7.522959,0.970000,0.167972,exp_open_timeout_9,3,0,0,0.000354,3,0.048296
7.531250,0.970000,0.137712,exp_open_timeout_9,2,0,0,0.000357,3,0.008291
7.776726,0.970000,0.351023,exp_open_timeout_9,6,0,0,0.000371,3,0.245476
7.802639,0.970000,0.340110,exp_open_timeout_9,5,0,0,0.000373,3,0.025914
7.818191,0.970000,0.280317,exp_open_timeout_9,4,0,0,0.000376,3,0.015551
7.872379,0.970000,0.331425,exp_open_timeout_9,4,0,0,0.000381,3,0.054188
8.103879,0.970000,0.476885,exp_open_timeout_9,10,0,0,0.000400,3,0.231500
8.332631,0.970000,0.691784,exp_open_timeout_9,9,0,0,0.000403,3,0.228752
8.566884,0.970000,0.912635,exp_open_timeout_9,15,0,0,0.000422,3,0.234253
8.696000,0.970000,0.858141,exp_open_timeout_9,17,0,0,0.000432,3,0.129117
8.781995,0.970000,0.899467,exp_open_timeout_9,16,0,0,0.000435,3,0.085995
8.807392,0.970000,0.920756,exp_open_timeout_9,15,0,0,0.000438,3,0.025397
8.820548,0.970000,0.902118,exp_open_timeout_9,14,0,0,0.000441,3,0.013155
9.038315,0.970000,1.074794,exp_open_timeout_9,14,0,0,0.000447,3,0.217767
9.123885,0.970000,1.157444,exp_open_timeout_9,15,0,0,0.000454,3,0.085570
9.157848,0.970000,1.091911,exp_open_timeout_9,15,0,0,0.000459,3,0.033963
9.251005,0.970000,1.152604,exp_open_timeout_9,15,0,0,0.000464,3,0.093157
9.278237,0.970000,0.945344,exp_open_timeout_9,14,0,0,0.000467,3,0.027231
9.336837,0.970000,0.921845,exp_open_timeout_9,13,0,0,0.000470,3,0.058600
9.589679,0.970000,1.173675,exp_open_timeout_9,15,0,0,0.000480,3,0.252842
9.609188,0.970000,1.175925,exp_open_timeout_9,14,0,0,0.000483,3,0.019509
9.724814,0.970000,1.197088,exp_open_timeout_9,15,0,0,0.000490,3,0.115626
9.765003,0.970000,1.236560,exp_open_timeout_9,14,0,0,0.000493,3,0.040188
9.815397,0.970000,1.267586,exp_open_timeout_9,14,0,0,0.000498,3,0.050395
9.906430,0.970000,1.285192,exp_open_timeout_9,17,0,0,0.000510,3,0.091033
9.906732,0.970000,1.283471,exp_open_timeout_9,16,0,0,0.000513,3,0.000302
10.110580,0.970000,1.473528,exp_open_timeout_9,21,0,0,0.000531,3,0.203848
10.116645,0.970000,1.103230,exp_open_timeout_9,20,0,0,0.000534,3,0.006065
10.405017,0.970000,1.366668,exp_open_timeout_9,24,0,0,0.000548,3,0.288372
10.428793,0.970000,1.380750,exp_open_timeout_9,23,0,0,0.000551,3,0.023777
10.457506,0.970000,1.312034,exp_open_timeout_9,22,0,0,0.000554,3,0.028713
10.465673,0.970000,1.297345,exp_open_timeout_9,21,0,0,0.000557,3,0.008166
10.618632,0.970000,1.215339,exp_open_timeout_9,24,0,0,0.000569,3,0.152959
10.941886,0.970000,1.534849,exp_open_timeout_9,24,0,0,0.000575,3,0.323254
11.056233,0.970000,1.625570,exp_open_timeout_9,25,0,0,0.000582,3,0.114347
11.118618,0.970000,1.435689,exp_open_timeout_9,24,0,0,0.000585,3,0.062385
11.202611,0.970000,1.513245,exp_open_timeout_9,24,0,0,0.000590,3,0.083993
11.211872,0.970000,1.424536,exp_open_timeout_9,23,0,0,0.000593,3,0.009261
11.259050,0.970000,1.426802,exp_open_timeout_9,23,0,0,0.000599,3,0.047179
11.307018,0.970000,1.463474,exp_open_timeout_9,23,0,0,0.000604,3,0.047967
11.357111,0.970000,1.482666,exp_open_timeout_9,22,0,0,0.000607,3,0.050093
11.427375,0.970000,1.525916,exp_open_timeout_9,21,0,0,0.000609,3,0.070264
11.569016,0.970000,1.644578,exp_open_timeout_9,21,0,0,0.000614,3,0.141641
11.602043,0.970000,1.658617,exp_open_timeout_9,20,0,0,0.000617,3,0.033028
11.709407,0.970000,1.763621,exp_open_timeout_9,20,0,0,0.000623,3,0.107364
11.746601,0.970000,1.783896,exp_open_timeout_9,20,0,0,0.000628,3,0.037194
11.752818,0.970000,1.786120,exp_open_timeout_9,19,0,0,0.000631,3,0.006217
11.787744,0.970000,1.700146,exp_open_timeout_9,18,0,0,0.000633,3,0.034927
11.805507,0.970000,1.683999,exp_open_timeout_9,17,0,0,0.000652,3,0.017763
11.874408,0.970000,1.752345,exp_open_timeout_9,18,0,0,0.000660,3,0.068901
11.956823,0.970000,1.828732,exp_open_timeout_9,18,0,0,0.000666,3,0.082414
12.013749,0.970000,1.817441,exp_open_timeout_9,19,0,0,0.000673,3,0.056926
12.615722,0.970000,2.247024,exp_open_timeout_9,22,0,0,0.000685,3,0.601974
12.689026,0.970000,2.193454,exp_open_timeout_9,22,0,0,0.000691,3,0.073303
12.710028,0.970000,2.172996,exp_open_timeout_9,21,0,0,0.000694,3,0.021003
12.724115,0.970000,2.168886,exp_open_timeout_9,20,0,0,0.000697,3,0.014087
12.853412,0.970000,2.271189,exp_open_timeout_9,20,0,0,0.000702,3,0.129297
12.855735,0.970000,2.013054,exp_open_timeout_9,19,0,0,0.000709,3,0.002323
12.945888,0.970000,1.909429,exp_open_timeout_9,18,0,0,0.000712,3,0.090153
13.251379,0.970000,2.197692,exp_open_timeout_9,21,0,0,0.000724,3,0.305491
13.273001,0.970000,2.097067,exp_open_timeout_9,20,0,0,0.000726,3,0.021623
13.429632,0.970000,2.180514,exp_open_timeout_9,20,0,0,0.000732,3,0.156631
13.524860,0.970000,2.252965,exp_open_timeout_9,20,0,0,0.000737,3,0.095228
13.639477,0.970000,2.189586,exp_open_timeout_9,22,0,0,0.000747,3,0.114617
13.675579,0.970000,2.018900,exp_open_timeout_9,22,0,0,0.000752,3,0.036103
13.766003,0.970000,2.052264,exp_open_timeout_9,21,0,0,0.000755,3,0.090424
13.766450,0.970000,1.944228,exp_open_timeout_9,20,0,0,0.000757,3,0.000447
13.996733,0.970000,2.135679,exp_open_timeout_9,20,0,0,0.000763,3,0.230283
14.208876,0.970000,2.310966,exp_open_timeout_9,20,0,0,0.000768,3,0.212143
14.282763,0.970000,2.314177,exp_open_timeout_9,20,0,0,0.000773,3,0.073887
14.483666,0.970000,2.471582,exp_open_timeout_9,21,0,0,0.000780,3,0.200902
14.566493,0.970000,2.534482,exp_open_timeout_9,22,0,0,0.000788,3,0.082828
14.699430,0.970000,2.483676,exp_open_timeout_9,21,0,0,0.000791,3,0.132936
14.766634,0.970000,2.434201,exp_open_timeout_9,21,0,0,0.000796,3,0.067204
14.779411,0.970000,2.238519,exp_open_timeout_9,20,0,0,0.000799,3,0.012777
14.939487,0.970000,2.292907,exp_open_timeout_9,20,0,0,0.000804,3,0.160075
15.003275,0.970000,2.188244,exp_open_timeout_9,19,0,0,0.000807,3,0.063788
15.105858,0.970000,2.122497,exp_open_timeout_9,20,0,0,0.000815,3,0.102583
15.273168,0.970000,2.204503,exp_open_timeout_9,20,0,0,0.000820,3,0.167310
