t,rho,service_time,name,qlen,retries,dropped,runtime,retries_left,job_size 
0.018643,0.970000,0.018643,exp_open_timeout_9,1,0,0,0.000012,3,0.018643
0.027478,0.970000,0.009507,exp_open_timeout_9,0,0,0,0.000016,3,0.008834
0.084078,0.970000,0.020364,exp_open_timeout_9,0,0,0,0.000023,3,0.020364
0.307240,0.970000,0.001881,exp_open_timeout_9,0,0,0,0.000029,3,0.001881
0.395965,0.970000,0.012856,exp_open_timeout_9,0,0,0,0.000034,3,0.012856
0.844566,0.970000,0.373597,exp_open_timeout_9,7,0,0,0.000056,3,0.373597
0.856322,0.970000,0.382681,exp_open_timeout_9,6,0,0,0.000060,3,0.011756
0.876158,0.970000,0.400302,exp_open_timeout_9,5,0,0,0.000063,3,0.019837
0.930616,0.970000,0.450482,exp_open_timeout_9,4,0,0,0.000066,3,0.054458
1.042998,0.970000,0.559954,exp_open_timeout_9,4,0,0,0.000071,3,0.112383
1.176959,0.970000,0.502681,exp_open_timeout_9,3,0,0,0.000074,3,0.133960
1.271753,0.970000,0.556680,exp_open_timeout_9,3,0,0,0.000080,3,0.094794
1.454048,0.970000,0.706347,exp_open_timeout_9,3,0,0,0.000085,3,0.182295
1.541941,0.970000,0.566650,exp_open_timeout_9,3,0,0,0.000091,3,0.087893
1.547664,0.970000,0.287292,exp_open_timeout_9,2,0,0,0.000093,3,0.005723
1.595084,0.970000,0.289169,exp_open_timeout_9,2,0,0,0.000099,3,0.047420
1.709887,0.970000,0.211666,exp_open_timeout_9,1,0,0,0.000102,3,0.114803
2.006851,0.970000,0.422234,exp_open_timeout_9,5,0,0,0.000117,3,0.296964
2.032545,0.970000,0.227298,exp_open_timeout_9,4,0,0,0.000119,3,0.025694
2.034637,0.970000,0.201654,exp_open_timeout_9,3,0,0,0.000122,3,0.002092
2.080004,0.970000,0.232401,exp_open_timeout_9,2,0,0,0.000125,3,0.045367
2.273931,0.970000,0.417280,exp_open_timeout_9,4,0,0,0.000139,3,0.193927
2.345100,0.970000,0.488318,exp_open_timeout_9,3,0,0,0.000142,3,0.071169
2.386987,0.970000,0.288020,exp_open_timeout_9,2,0,0,0.000145,3,0.041887
2.414266,0.970000,0.224943,exp_open_timeout_9,2,0,0,0.000151,3,0.027280
