t,rho,service_time,name,qlen,retries,dropped,runtime,retries_left,job_size 
0.272680,0.970000,0.272680,exp_open_timeout_9,2,0,0,0.000017,3,0.272680
0.286994,0.970000,0.205709,exp_open_timeout_9,1,0,0,0.000021,3,0.014314
0.530750,0.970000,0.427911,exp_open_timeout_9,1,0,0,0.000027,3,0.243756
0.551448,0.970000,0.083311,exp_open_timeout_9,0,0,0,0.000029,3,0.020698
0.764651,0.970000,0.046936,exp_open_timeout_9,0,0,0,0.000035,3,0.046936
0.940808,0.970000,0.072767,exp_open_timeout_9,1,0,0,0.000043,3,0.072767
1.060410,0.970000,0.139281,exp_open_timeout_9,1,0,0,0.000048,3,0.119602
1.254381,0.970000,0.200810,exp_open_timeout_9,1,0,0,0.000053,3,0.193970
1.290556,0.970000,0.184091,exp_open_timeout_9,0,0,0,0.000057,3,0.036175
1.548759,0.970000,0.117272,exp_open_timeout_9,2,0,0,0.000066,3,0.117272
1.582880,0.970000,0.115191,exp_open_timeout_9,1,0,0,0.000069,3,0.034121
1.606983,0.970000,0.089550,exp_open_timeout_9,0,0,0,0.000072,3,0.024102
1.758864,0.970000,0.139539,exp_open_timeout_9,4,0,0,0.000087,3,0.139539
1.765719,0.970000,0.132938,exp_open_timeout_9,3,0,0,0.000090,3,0.006855
1.766202,0.970000,0.078966,exp_open_timeout_9,2,0,0,0.000093,3,0.000483
1.783930,0.970000,0.035505,exp_open_timeout_9,1,0,0,0.000095,3,0.017728
2.090667,0.970000,0.339911,exp_open_timeout_9,1,0,0,0.000100,3,0.306737
2.105315,0.970000,0.063502,exp_open_timeout_9,0,0,0,0.000103,3,0.014648
2.556775,0.970000,0.230351,exp_open_timeout_9,2,0,0,0.000113,3,0.230351
2.568913,0.970000,0.192093,exp_open_timeout_9,2,0,0,0.000118,3,0.012138
2.608625,0.970000,0.217345,exp_open_timeout_9,1,0,0,0.000121,3,0.039712
2.662330,0.970000,0.095108,exp_open_timeout_9,1,0,0,0.000126,3,0.053704
2.836458,0.970000,0.218681,exp_open_timeout_9,0,0,0,0.000129,3,0.174128
2.864468,0.970000,0.014587,exp_open_timeout_9,0,0,0,0.000134,3,0.014587
3.086365,0.970000,0.077014,exp_open_timeout_9,1,0,0,0.000142,3,0.077014
3.170427,0.970000,0.141382,exp_open_timeout_9,1,0,0,0.000147,3,0.084062
3.243291,0.970000,0.113032,exp_open_timeout_9,0,0,0,0.000150,3,0.072864
3.454267,0.970000,0.072317,exp_open_timeout_9,0,0,0,0.000155,3,0.072317
3.521657,0.970000,0.025718,exp_open_timeout_9,0,0,0,0.000160,3,0.025718
3.594676,0.970000,0.065210,exp_open_timeout_9,1,0,0,0.000168,3,0.065210
3.681789,0.970000,0.091297,exp_open_timeout_9,1,0,0,0.000173,3,0.087113
3.715500,0.970000,0.049423,exp_open_timeout_9,0,0,0,0.000176,3,0.033710
3.751083,0.970000,0.027101,exp_open_timeout_9,0,0,0,0.000181,3,0.027101
4.254387,0.970000,0.474858,exp_open_timeout_9,7,0,0,0.000202,3,0.474858
4.419704,0.970000,0.566872,exp_open_timeout_9,6,0,0,0.000205,3,0.165317
4.519583,0.970000,0.599823,exp_open_timeout_9,6,0,0,0.000211,3,0.099880
4.614568,0.970000,0.693544,exp_open_timeout_9,6,0,0,0.000216,3,0.094985
