t,rho,service_time,name,qlen,retries,dropped,runtime,retries_left,job_size 
0.017049,0.970000,0.017049,exp_open_timeout_9,0,0,0,0.000017,3,0.017049
0.370211,0.970000,0.213413,exp_open_timeout_9,1,0,0,0.000028,3,0.213413
0.592209,0.970000,0.401376,exp_open_timeout_9,2,0,0,0.000036,3,0.221998
0.655749,0.970000,0.083774,exp_open_timeout_9,2,0,0,0.000042,3,0.063540
0.714536,0.970000,0.132642,exp_open_timeout_9,2,0,0,0.000047,3,0.058787
0.752295,0.970000,0.103153,exp_open_timeout_9,1,0,0,0.000050,3,0.037760
0.793073,0.970000,0.080261,exp_open_timeout_9,1,0,0,0.000055,3,0.040778
0.870944,0.970000,0.106515,exp_open_timeout_9,0,0,0,0.000058,3,0.077871
0.999867,0.970000,0.121426,exp_open_timeout_9,4,0,0,0.000073,3,0.121426
1.145361,0.970000,0.230360,exp_open_timeout_9,4,0,0,0.000078,3,0.145493
1.166749,0.970000,0.233135,exp_open_timeout_9,3,0,0,0.000081,3,0.021388
1.177252,0.970000,0.239879,exp_open_timeout_9,2,0,0,0.000084,3,0.010503
1.291203,0.970000,0.346522,exp_open_timeout_9,2,0,0,0.000089,3,0.113951
1.314515,0.970000,0.272930,exp_open_timeout_9,1,0,0,0.000092,3,0.023312
1.465124,0.970000,0.230338,exp_open_timeout_9,1,0,0,0.000097,3,0.150609
1.671188,0.970000,0.235107,exp_open_timeout_9,3,0,0,0.000107,3,0.206064
1.749123,0.970000,0.249307,exp_open_timeout_9,2,0,0,0.000110,3,0.077935
1.763410,0.970000,0.202500,exp_open_timeout_9,1,0,0,0.000113,3,0.014287
1.779849,0.970000,0.158024,exp_open_timeout_9,1,0,0,0.000118,3,0.016439
1.833627,0.970000,0.057488,exp_open_timeout_9,2,0,0,0.000125,3,0.053778
1.915111,0.970000,0.124591,exp_open_timeout_9,1,0,0,0.000128,3,0.081484
2.414863,0.970000,0.612132,exp_open_timeout_9,3,0,0,0.000137,3,0.499753
2.632628,0.970000,0.680661,exp_open_timeout_9,2,0,0,0.000140,3,0.217765
2.745126,0.970000,0.649330,exp_open_timeout_9,2,0,0,0.000145,3,0.112497
2.820507,0.970000,0.684060,exp_open_timeout_9,2,0,0,0.000150,3,0.075382
2.849700,0.970000,0.127865,exp_open_timeout_9,1,0,0,0.000153,3,0.029193
2.944055,0.970000,0.195046,exp_open_timeout_9,3,0,0,0.000163,3,0.094354
3.017261,0.970000,0.133250,exp_open_timeout_9,3,0,0,0.000168,3,0.073206
3.178181,0.970000,0.279845,exp_open_timeout_9,3,0,0,0.000173,3,0.160921
3.314454,0.970000,0.397955,exp_open_timeout_9,3,0,0,0.000178,3,0.136273
3.376635,0.970000,0.391909,exp_open_timeout_9,4,0,0,0.000185,3,0.062181
3.414448,0.970000,0.376724,exp_open_timeout_9,3,0,0,0.000188,3,0.037813
3.430154,0.970000,0.222208,exp_open_timeout_9,2,0,0,0.000191,3,0.015706
3.432492,0.970000,0.099074,exp_open_timeout_9,1,0,0,0.000194,3,0.002338
3.586530,0.970000,0.250548,exp_open_timeout_9,2,0,0,0.000201,3,0.154039
3.597306,0.970000,0.020299,exp_open_timeout_9,1,0,0,0.000204,3,0.010775
3.616987,0.970000,0.032409,exp_open_timeout_9,0,0,0,0.000206,3,0.019681
4.022711,0.970000,0.271252,exp_open_timeout_9,4,0,0,0.000221,3,0.271252
4.100436,0.970000,0.327052,exp_open_timeout_9,3,0,0,0.000224,3,0.077724
4.258412,0.970000,0.353250,exp_open_timeout_9,5,0,0,0.000233,3,0.157976
4.332850,0.970000,0.405754,exp_open_timeout_9,4,0,0,0.000236,3,0.074438
4.339646,0.970000,0.343945,exp_open_timeout_9,3,0,0,0.000239,3,0.006795
4.426230,0.970000,0.285402,exp_open_timeout_9,2,0,0,0.000242,3,0.086584
4.537566,0.970000,0.378987,exp_open_timeout_9,2,0,0,0.000247,3,0.111336
4.563180,0.970000,0.335424,exp_open_timeout_9,2,0,0,0.000252,3,0.025614
4.655608,0.970000,0.209621,exp_open_timeout_9,3,0,0,0.000259,3,0.092428
4.715078,0.970000,0.173558,exp_open_timeout_9,2,0,0,0.000262,3,0.059470
4.740133,0.970000,0.154162,exp_open_timeout_9,1,0,0,0.000264,3,0.025056
4.771685,0.970000,0.161623,exp_open_timeout_9,1,0,0,0.000269,3,0.031552
4.866876,0.970000,0.110759,exp_open_timeout_9,1,0,0,0.000274,3,0.095190
5.075617,0.970000,0.216373,exp_open_timeout_9,2,0,0,0.000282,3,0.208742
5.302288,0.970000,0.414618,exp_open_timeout_9,8,0,0,0.000300,3,0.226671
5.313621,0.970000,0.391837,exp_open_timeout_9,7,0,0,0.000304,3,0.011333
5.658019,0.970000,0.518582,exp_open_timeout_9,7,0,0,0.000309,3,0.344398
5.666359,0.970000,0.512547,exp_open_timeout_9,6,0,0,0.000311,3,0.008340
5.670028,0.970000,0.508403,exp_open_timeout_9,6,0,0,0.000316,3,0.003669
5.802809,0.970000,0.626224,exp_open_timeout_9,6,0,0,0.000322,3,0.132781
