t,rho,service_time,name,qlen,retries,dropped,runtime,retries_left,job_size 
0.093922,0.970000,0.093922,exp_open_timeout_9,1,0,0,0.000017,3,0.093922
0.113153,0.970000,0.044401,exp_open_timeout_9,0,0,0,0.000021,3,0.019231
0.241012,0.970000,0.083429,exp_open_timeout_9,1,0,0,0.000029,3,0.083429
0.711915,0.970000,0.507390,exp_open_timeout_9,5,0,0,0.000044,3,0.470903
0.723305,0.970000,0.402211,exp_open_timeout_9,4,0,0,0.000047,3,0.011390
0.886757,0.970000,0.557048,exp_open_timeout_9,4,0,0,0.000052,3,0.163453
1.281993,0.970000,0.757932,exp_open_timeout_9,7,0,0,0.000068,3,0.395236
1.434752,0.970000,0.843859,exp_open_timeout_9,6,0,0,0.000071,3,0.152758
1.478951,0.970000,0.879932,exp_open_timeout_9,7,0,0,0.000079,3,0.044200
1.750462,0.970000,1.008780,exp_open_timeout_9,10,0,0,0.000091,3,0.271511
1.892297,0.970000,1.005212,exp_open_timeout_9,10,0,0,0.000096,3,0.141835
2.033602,0.970000,1.096386,exp_open_timeout_9,11,0,0,0.000104,3,0.141305
2.055496,0.970000,1.027438,exp_open_timeout_9,11,0,0,0.000109,3,0.021894
2.127106,0.970000,1.035062,exp_open_timeout_9,11,0,0,0.000115,3,0.071610
2.180689,0.970000,0.738418,exp_open_timeout_9,10,0,0,0.000118,3,0.053583
2.240076,0.970000,0.767465,exp_open_timeout_9,10,0,0,0.000123,3,0.059387
2.243280,0.970000,0.661304,exp_open_timeout_9,10,0,0,0.000129,3,0.003204
2.571742,0.970000,0.950947,exp_open_timeout_9,14,0,0,0.000143,3,0.328462
2.695906,0.970000,0.982563,exp_open_timeout_9,14,0,0,0.000148,3,0.124164
2.918679,0.970000,1.170480,exp_open_timeout_9,13,0,0,0.000151,3,0.222773
3.002752,0.970000,1.244445,exp_open_timeout_9,14,0,0,0.000159,3,0.084074
3.267706,0.970000,1.371319,exp_open_timeout_9,15,0,0,0.000166,3,0.264954
3.324770,0.970000,1.383710,exp_open_timeout_9,14,0,0,0.000169,3,0.057064
3.354630,0.970000,1.309815,exp_open_timeout_9,13,0,0,0.000172,3,0.029860
3.456384,0.970000,1.372812,exp_open_timeout_9,14,0,0,0.000179,3,0.101754
3.833203,0.970000,1.620605,exp_open_timeout_9,20,0,0,0.000198,3,0.376819
3.900728,0.970000,1.659177,exp_open_timeout_9,20,0,0,0.000203,3,0.067525
3.933241,0.970000,1.650797,exp_open_timeout_9,19,0,0,0.000206,3,0.032513
4.175494,0.970000,1.858088,exp_open_timeout_9,19,0,0,0.000211,3,0.242253
4.199436,0.970000,1.849769,exp_open_timeout_9,18,0,0,0.000214,3,0.023942
4.237611,0.970000,1.743163,exp_open_timeout_9,17,0,0,0.000217,3,0.038175
4.243439,0.970000,1.680783,exp_open_timeout_9,16,0,0,0.000220,3,0.005828
4.402991,0.970000,1.752058,exp_open_timeout_9,15,0,0,0.000223,3,0.159552
4.506024,0.970000,1.505166,exp_open_timeout_9,15,0,0,0.000228,3,0.103033
4.532501,0.970000,1.531261,exp_open_timeout_9,14,0,0,0.000231,3,0.026477
4.680842,0.970000,1.546326,exp_open_timeout_9,15,0,0,0.000238,3,0.148341
4.825414,0.970000,1.568789,exp_open_timeout_9,14,0,0,0.000241,3,0.144572
4.919291,0.970000,1.520781,exp_open_timeout_9,14,0,0,0.000246,3,0.093877
4.923795,0.970000,1.500697,exp_open_timeout_9,13,0,0,0.000249,3,0.004504
4.946451,0.970000,1.403212,exp_open_timeout_9,12,0,0,0.000252,3,0.022656
5.081744,0.970000,1.482171,exp_open_timeout_9,13,0,0,0.000259,3,0.135293
5.419935,0.970000,1.791993,exp_open_timeout_9,18,0,0,0.000276,3,0.338191
5.426343,0.970000,1.792748,exp_open_timeout_9,17,0,0,0.000278,3,0.006408
5.599211,0.970000,1.898279,exp_open_timeout_9,21,0,0,0.000293,3,0.172868
5.607882,0.970000,1.863225,exp_open_timeout_9,20,0,0,0.000295,3,0.008672
5.629606,0.970000,1.868980,exp_open_timeout_9,19,0,0,0.000298,3,0.021724
5.744552,0.970000,1.850854,exp_open_timeout_9,19,0,0,0.000303,3,0.114946
5.777968,0.970000,1.730360,exp_open_timeout_9,18,0,0,0.000306,3,0.033415
5.821285,0.970000,1.358498,exp_open_timeout_9,17,0,0,0.000309,3,0.043317
6.147480,0.970000,1.606213,exp_open_timeout_9,21,0,0,0.000323,3,0.326195
6.321818,0.970000,1.722521,exp_open_timeout_9,20,0,0,0.000326,3,0.174338
6.346191,0.970000,1.432194,exp_open_timeout_9,19,0,0,0.000329,3,0.024373
6.464585,0.970000,1.444688,exp_open_timeout_9,19,0,0,0.000334,3,0.118394
6.735928,0.970000,1.656664,exp_open_timeout_9,22,0,0,0.000346,3,0.271343
6.927089,0.970000,1.767433,exp_open_timeout_9,24,0,0,0.000355,3,0.191161
6.968785,0.970000,1.761220,exp_open_timeout_9,25,0,0,0.000363,3,0.041697
7.147641,0.970000,1.814043,exp_open_timeout_9,25,0,0,0.000368,3,0.178855
