t,rho,service_time,name,qlen,retries,dropped,runtime,retries_left,job_size 
0.024832,0.970000,0.024832,exp_open_timeout_9,0,0,0,0.000014,3,0.024832
0.049009,0.970000,0.018839,exp_open_timeout_9,0,0,0,0.000021,3,0.018839
0.089721,0.970000,0.010779,exp_open_timeout_9,0,0,0,0.000027,3,0.010779
0.137519,0.970000,0.020842,exp_open_timeout_9,0,0,0,0.000032,3,0.020842
0.322733,0.970000,0.101363,exp_open_timeout_9,0,0,0,0.000037,3,0.101363
0.419696,0.970000,0.004298,exp_open_timeout_9,0,0,0,0.000042,3,0.004298
0.738987,0.970000,0.044835,exp_open_timeout_9,0,0,0,0.000048,3,0.044835
1.139742,0.970000,0.353707,exp_open_timeout_9,1,0,0,0.000056,3,0.353707
1.158900,0.970000,0.148937,exp_open_timeout_9,0,0,0,0.000059,3,0.019158
1.589522,0.970000,0.410066,exp_open_timeout_9,2,0,0,0.000070,3,0.410066
1.602396,0.970000,0.263332,exp_open_timeout_9,1,0,0,0.000073,3,0.012874
1.614390,0.970000,0.079441,exp_open_timeout_9,0,0,0,0.000076,3,0.011994
1.785119,0.970000,0.039698,exp_open_timeout_9,1,0,0,0.000083,3,0.039698
1.796228,0.970000,0.049639,exp_open_timeout_9,0,0,0,0.000086,3,0.011109
1.995156,0.970000,0.111155,exp_open_timeout_9,1,0,0,0.000093,3,0.111155
2.017270,0.970000,0.040242,exp_open_timeout_9,0,0,0,0.000096,3,0.022114
2.088989,0.970000,0.013015,exp_open_timeout_9,0,0,0,0.000101,3,0.013015
2.156184,0.970000,0.001118,exp_open_timeout_9,0,0,0,0.000106,3,0.001118
2.262749,0.970000,0.035674,exp_open_timeout_9,1,0,0,0.000114,3,0.035674
2.287782,0.970000,0.034715,exp_open_timeout_9,0,0,0,0.000117,3,0.025033
2.615359,0.970000,0.318800,exp_open_timeout_9,2,0,0,0.000126,3,0.318800
2.628701,0.970000,0.260460,exp_open_timeout_9,1,0,0,0.000129,3,0.013342
2.861824,0.970000,0.397786,exp_open_timeout_9,2,0,0,0.000137,3,0.233124
2.976300,0.970000,0.157151,exp_open_timeout_9,2,0,0,0.000142,3,0.114476
3.037469,0.970000,0.187844,exp_open_timeout_9,3,0,0,0.000149,3,0.061168
3.141727,0.970000,0.230834,exp_open_timeout_9,2,0,0,0.000152,3,0.104259
3.204546,0.970000,0.199710,exp_open_timeout_9,1,0,0,0.000155,3,0.062819
3.210567,0.970000,0.201174,exp_open_timeout_9,0,0,0,0.000158,3,0.006021
3.385897,0.970000,0.052325,exp_open_timeout_9,0,0,0,0.000163,3,0.052325
3.551566,0.970000,0.010039,exp_open_timeout_9,0,0,0,0.000168,3,0.010039
3.942360,0.970000,0.331338,exp_open_timeout_9,2,0,0,0.000178,3,0.331338
4.081317,0.970000,0.324906,exp_open_timeout_9,4,0,0,0.000188,3,0.138957
4.179877,0.970000,0.379812,exp_open_timeout_9,8,0,0,0.000202,3,0.098560
4.339467,0.970000,0.307485,exp_open_timeout_9,12,0,0,0.000287,3,0.159590
4.541890,0.970000,0.497875,exp_open_timeout_9,13,0,0,0.000295,3,0.202423
4.563893,0.970000,0.513220,exp_open_timeout_9,12,0,0,0.000299,3,0.022003
4.718215,0.970000,0.621687,exp_open_timeout_9,13,0,0,0.000306,3,0.154322
4.793232,0.970000,0.696470,exp_open_timeout_9,12,0,0,0.000309,3,0.075017
4.909021,0.970000,0.750769,exp_open_timeout_9,12,0,0,0.000314,3,0.115789
5.004096,0.970000,0.844930,exp_open_timeout_9,12,0,0,0.000320,3,0.095075
5.094208,0.970000,0.931001,exp_open_timeout_9,12,0,0,0.000325,3,0.090111
5.190671,0.970000,1.004518,exp_open_timeout_9,11,0,0,0.000328,3,0.096464
5.234538,0.970000,1.042989,exp_open_timeout_9,10,0,0,0.000331,3,0.043866
5.418722,0.970000,1.201045,exp_open_timeout_9,13,0,0,0.000342,3,0.184184
5.592467,0.970000,1.315533,exp_open_timeout_9,12,0,0,0.000345,3,0.173745
5.603568,0.970000,1.311984,exp_open_timeout_9,11,0,0,0.000348,3,0.011102
5.607462,0.970000,1.216928,exp_open_timeout_9,10,0,0,0.000351,3,0.003893
6.028918,0.970000,1.519214,exp_open_timeout_9,15,0,0,0.000368,3,0.421457
6.079017,0.970000,1.472784,exp_open_timeout_9,15,0,0,0.000373,3,0.050099
6.079206,0.970000,1.387724,exp_open_timeout_9,14,0,0,0.000376,3,0.000189
6.204756,0.970000,1.377437,exp_open_timeout_9,14,0,0,0.000381,3,0.125550
6.303630,0.970000,1.392757,exp_open_timeout_9,15,0,0,0.000388,3,0.098874
6.325569,0.970000,1.250763,exp_open_timeout_9,15,0,0,0.000394,3,0.021939
6.474121,0.970000,1.235999,exp_open_timeout_9,17,0,0,0.000403,3,0.148552
6.618073,0.970000,1.345578,exp_open_timeout_9,17,0,0,0.000408,3,0.143952
6.819386,0.970000,1.546220,exp_open_timeout_9,18,0,0,0.000416,3,0.201313
6.972859,0.970000,1.607754,exp_open_timeout_9,18,0,0,0.000421,3,0.153473
7.035614,0.970000,1.284191,exp_open_timeout_9,19,0,0,0.000428,3,0.062755
7.111430,0.970000,1.349696,exp_open_timeout_9,19,0,0,0.000433,3,0.075816
7.161418,0.970000,1.290679,exp_open_timeout_9,18,0,0,0.000436,3,0.049988
7.286495,0.970000,1.397495,exp_open_timeout_9,19,0,0,0.000444,3,0.125078
7.331041,0.970000,1.392082,exp_open_timeout_9,18,0,0,0.000446,3,0.044545
7.359102,0.970000,1.387292,exp_open_timeout_9,17,0,0,0.000449,3,0.028061
7.395815,0.970000,1.360130,exp_open_timeout_9,16,0,0,0.000452,3,0.036713
7.532290,0.970000,1.331646,exp_open_timeout_9,16,0,0,0.000458,3,0.136476
7.584620,0.970000,1.365096,exp_open_timeout_9,16,0,0,0.000463,3,0.052330
7.618080,0.970000,1.377584,exp_open_timeout_9,15,0,0,0.000466,3,0.033460
7.625401,0.970000,1.311900,exp_open_timeout_9,14,0,0,0.000468,3,0.007321
7.705501,0.970000,1.366181,exp_open_timeout_9,14,0,0,0.000473,3,0.080100
7.718556,0.970000,1.295548,exp_open_timeout_9,13,0,0,0.000476,3,0.013055
7.744834,0.970000,1.309682,exp_open_timeout_9,12,0,0,0.000479,3,0.026278
7.901746,0.970000,1.322032,exp_open_timeout_9,13,0,0,0.000487,3,0.156912
7.908817,0.970000,1.264372,exp_open_timeout_9,12,0,0,0.000489,3,0.007071
7.914476,0.970000,1.124756,exp_open_timeout_9,11,0,0,0.000492,3,0.005659
8.015496,0.970000,1.190257,exp_open_timeout_9,11,0,0,0.000497,3,0.101020
8.033451,0.970000,1.047760,exp_open_timeout_9,10,0,0,0.000500,3,0.017955
8.078098,0.970000,1.073243,exp_open_timeout_9,9,0,0,0.000503,3,0.044647
8.142814,0.970000,1.091468,exp_open_timeout_9,8,0,0,0.000506,3,0.064716
8.241562,0.970000,1.044851,exp_open_timeout_9,9,0,0,0.000518,3,0.098748
8.430448,0.970000,1.203433,exp_open_timeout_9,9,0,0,0.000524,3,0.188885
8.480267,0.970000,1.063080,exp_open_timeout_9,8,0,0,0.000526,3,0.049819
8.792209,0.970000,1.222838,exp_open_timeout_9,10,0,0,0.000536,3,0.311943
8.811695,0.970000,1.111402,exp_open_timeout_9,9,0,0,0.000539,3,0.019485
8.895564,0.970000,1.097389,exp_open_timeout_9,10,0,0,0.000546,3,0.083870
9.366858,0.970000,1.510040,exp_open_timeout_9,10,0,0,0.000552,3,0.471293
9.552816,0.970000,1.596953,exp_open_timeout_9,12,0,0,0.000561,3,0.185958
9.832114,0.970000,1.640298,exp_open_timeout_9,14,0,0,0.000571,3,0.279299
10.040113,0.970000,1.826560,exp_open_timeout_9,19,0,0,0.000587,3,0.207999
10.067286,0.970000,1.809952,exp_open_timeout_9,18,0,0,0.000590,3,0.027173
10.218028,0.970000,1.721390,exp_open_timeout_9,18,0,0,0.000596,3,0.150742
10.237977,0.970000,1.733672,exp_open_timeout_9,18,0,0,0.000601,3,0.019950
10.345677,0.970000,1.714165,exp_open_timeout_9,18,0,0,0.000606,3,0.107700
10.347877,0.970000,1.512676,exp_open_timeout_9,17,0,0,0.000609,3,0.002200
10.362036,0.970000,1.491702,exp_open_timeout_9,17,0,0,0.000614,3,0.014159
10.445527,0.970000,1.453367,exp_open_timeout_9,16,0,0,0.000617,3,0.083490
10.528997,0.970000,1.087615,exp_open_timeout_9,18,0,0,0.000627,3,0.083471
10.960389,0.970000,1.504832,exp_open_timeout_9,21,0,0,0.000639,3,0.431391
10.995010,0.970000,1.484186,exp_open_timeout_9,20,0,0,0.000642,3,0.034621
11.453165,0.970000,1.796785,exp_open_timeout_9,23,0,0,0.000653,3,0.458155
11.475290,0.970000,1.745430,exp_open_timeout_9,23,0,0,0.000658,3,0.022125
11.543434,0.970000,1.712466,exp_open_timeout_9,22,0,0,0.000661,3,0.068144
11.681062,0.970000,1.780560,exp_open_timeout_9,22,0,0,0.000666,3,0.137628
11.748365,0.970000,1.826774,exp_open_timeout_9,22,0,0,0.000671,3,0.067303
11.752772,0.970000,1.808416,exp_open_timeout_9,21,0,0,0.000674,3,0.004407
12.225176,0.970000,2.208284,exp_open_timeout_9,23,0,0,0.000684,3,0.472404
12.449296,0.970000,2.428588,exp_open_timeout_9,24,0,0,0.000691,3,0.224120
12.604870,0.970000,2.582913,exp_open_timeout_9,24,0,0,0.000696,3,0.155575
12.761661,0.970000,2.651212,exp_open_timeout_9,23,0,0,0.000700,3,0.156790
12.809861,0.970000,2.580755,exp_open_timeout_9,24,0,0,0.000707,3,0.048200
12.953302,0.970000,2.704288,exp_open_timeout_9,25,0,0,0.000715,3,0.143441
13.019417,0.970000,2.658730,exp_open_timeout_9,25,0,0,0.000720,3,0.066115
13.199124,0.970000,2.698151,exp_open_timeout_9,26,0,0,0.000727,3,0.179708
13.275197,0.970000,2.759004,exp_open_timeout_9,27,0,0,0.000755,3,0.076072
13.421105,0.970000,2.896389,exp_open_timeout_9,29,0,0,0.000765,3,0.145909
13.593825,0.970000,2.891075,exp_open_timeout_9,29,0,0,0.000771,3,0.172719
13.636947,0.970000,2.822465,exp_open_timeout_9,28,0,0,0.000774,3,0.043122
13.742910,0.970000,2.926560,exp_open_timeout_9,27,0,0,0.000776,3,0.105963
13.804035,0.970000,2.944021,exp_open_timeout_9,27,0,0,0.000782,3,0.061125
13.860464,0.970000,2.624958,exp_open_timeout_9,26,0,0,0.000785,3,0.056428
13.870013,0.970000,2.606512,exp_open_timeout_9,25,0,0,0.000788,3,0.009550
13.975220,0.970000,2.651080,exp_open_timeout_9,27,0,0,0.000798,3,0.105206
13.983983,0.970000,2.536511,exp_open_timeout_9,26,0,0,0.000801,3,0.008763
14.096262,0.970000,2.635369,exp_open_timeout_9,26,0,0,0.000806,3,0.112279
14.122503,0.970000,2.553490,exp_open_timeout_9,25,0,0,0.000809,3,0.026242
14.123186,0.970000,2.406970,exp_open_timeout_9,24,0,0,0.000812,3,0.000682
