t,rho,service_time,name,qlen,retries,dropped,runtime,retries_left,job_size 
0.007076,0.970000,0.007076,exp_open_timeout_9,0,0,0,0.000009,3,0.007076
0.115918,0.970000,0.026521,exp_open_timeout_9,0,0,0,0.000016,3,0.026521
0.309535,0.970000,0.178285,exp_open_timeout_9,1,0,0,0.000024,3,0.178285
0.375915,0.970000,0.127652,exp_open_timeout_9,0,0,0,0.000027,3,0.066380
0.397037,0.970000,0.017782,exp_open_timeout_9,0,0,0,0.000033,3,0.017782
0.432637,0.970000,0.035231,exp_open_timeout_9,0,0,0,0.000038,3,0.035231
0.511879,0.970000,0.077098,exp_open_timeout_9,0,0,0,0.000043,3,0.077098
0.626274,0.970000,0.101180,exp_open_timeout_9,0,0,0,0.000048,3,0.101180
0.694268,0.970000,0.064150,exp_open_timeout_9,1,0,0,0.000055,3,0.064150
0.721877,0.970000,0.050744,exp_open_timeout_9,0,0,0,0.000058,3,0.027609
1.004044,0.970000,0.193689,exp_open_timeout_9,0,0,0,0.000063,3,0.193689
1.093551,0.970000,0.047961,exp_open_timeout_9,1,0,0,0.000070,3,0.047961
1.131006,0.970000,0.075207,exp_open_timeout_9,1,0,0,0.000076,3,0.037456
1.180814,0.970000,0.050940,exp_open_timeout_9,0,0,0,0.000079,3,0.049808
1.356857,0.970000,0.053958,exp_open_timeout_9,1,0,0,0.000086,3,0.053958
1.607217,0.970000,0.289055,exp_open_timeout_9,3,0,0,0.000096,3,0.250359
1.630078,0.970000,0.238122,exp_open_timeout_9,2,0,0,0.000099,3,0.022861
1.848778,0.970000,0.403028,exp_open_timeout_9,2,0,0,0.000104,3,0.218700
1.903456,0.970000,0.447488,exp_open_timeout_9,2,0,0,0.000109,3,0.054679
1.948547,0.970000,0.289320,exp_open_timeout_9,1,0,0,0.000112,3,0.045091
2.181151,0.970000,0.280187,exp_open_timeout_9,1,0,0,0.000117,3,0.232605
2.269536,0.970000,0.213940,exp_open_timeout_9,1,0,0,0.000122,3,0.088385
2.423370,0.970000,0.222506,exp_open_timeout_9,4,0,0,0.000134,3,0.153834
2.633786,0.970000,0.315862,exp_open_timeout_9,5,0,0,0.000141,3,0.210416
2.715533,0.970000,0.380621,exp_open_timeout_9,6,0,0,0.000149,3,0.081747
2.716771,0.970000,0.321253,exp_open_timeout_9,5,0,0,0.000151,3,0.001238
2.891799,0.970000,0.471210,exp_open_timeout_9,6,0,0,0.000159,3,0.175027
3.124651,0.970000,0.693540,exp_open_timeout_9,8,0,0,0.000168,3,0.232852
3.149503,0.970000,0.657352,exp_open_timeout_9,8,0,0,0.000173,3,0.024852
3.151984,0.970000,0.507137,exp_open_timeout_9,7,0,0,0.000176,3,0.002481
3.373034,0.970000,0.690034,exp_open_timeout_9,9,0,0,0.000186,3,0.221050
3.422871,0.970000,0.643777,exp_open_timeout_9,8,0,0,0.000189,3,0.049837
3.524048,0.970000,0.736770,exp_open_timeout_9,8,0,0,0.000194,3,0.101177
3.793316,0.970000,0.858659,exp_open_timeout_9,10,0,0,0.000204,3,0.269268
3.819381,0.970000,0.738579,exp_open_timeout_9,9,0,0,0.000206,3,0.026065
4.190938,0.970000,1.108082,exp_open_timeout_9,11,0,0,0.000216,3,0.371557
4.800056,0.970000,1.654933,exp_open_timeout_9,14,0,0,0.000228,3,0.609118
4.833368,0.970000,1.658993,exp_open_timeout_9,14,0,0,0.000233,3,0.033313
4.916546,0.970000,1.741218,exp_open_timeout_9,13,0,0,0.000236,3,0.083178
4.925040,0.970000,1.745595,exp_open_timeout_9,12,0,0,0.000238,3,0.008493
4.926870,0.970000,1.404715,exp_open_timeout_9,11,0,0,0.000241,3,0.001830
5.147688,0.970000,1.595115,exp_open_timeout_9,11,0,0,0.000246,3,0.220818
5.473364,0.970000,1.904039,exp_open_timeout_9,14,0,0,0.000258,3,0.325676
5.820570,0.970000,2.047807,exp_open_timeout_9,17,0,0,0.000270,3,0.347206
5.930475,0.970000,2.022626,exp_open_timeout_9,17,0,0,0.000275,3,0.109905
6.018954,0.970000,2.100140,exp_open_timeout_9,17,0,0,0.000280,3,0.088479
6.040525,0.970000,2.035504,exp_open_timeout_9,16,0,0,0.000283,3,0.021571
6.102194,0.970000,1.820874,exp_open_timeout_9,16,0,0,0.000288,3,0.061669
6.197590,0.970000,1.754600,exp_open_timeout_9,15,0,0,0.000291,3,0.095396
6.234283,0.970000,1.719449,exp_open_timeout_9,15,0,0,0.000295,3,0.036693
6.379332,0.970000,1.725232,exp_open_timeout_9,15,0,0,0.000301,3,0.145049
6.465854,0.970000,1.638941,exp_open_timeout_9,14,0,0,0.000304,3,0.086523
6.953917,0.970000,1.993682,exp_open_timeout_9,19,0,0,0.000319,3,0.488063
7.013881,0.970000,1.828494,exp_open_timeout_9,19,0,0,0.000325,3,0.059965
7.086470,0.970000,1.839901,exp_open_timeout_9,18,0,0,0.000328,3,0.072588
7.155586,0.970000,1.883552,exp_open_timeout_9,17,0,0,0.000330,3,0.069116
7.163637,0.970000,1.815557,exp_open_timeout_9,16,0,0,0.000333,3,0.008051
7.354022,0.970000,1.844390,exp_open_timeout_9,16,0,0,0.000338,3,0.190385
7.419053,0.970000,1.796915,exp_open_timeout_9,17,0,0,0.000345,3,0.065031
7.485751,0.970000,1.834053,exp_open_timeout_9,17,0,0,0.000351,3,0.066698
7.564303,0.970000,1.785784,exp_open_timeout_9,16,0,0,0.000353,3,0.078552
7.568656,0.970000,1.668216,exp_open_timeout_9,15,0,0,0.000356,3,0.004354
7.570742,0.970000,1.625291,exp_open_timeout_9,14,0,0,0.000359,3,0.002085
7.728264,0.970000,1.672929,exp_open_timeout_9,14,0,0,0.000364,3,0.157522
7.742969,0.970000,1.539342,exp_open_timeout_9,13,0,0,0.000367,3,0.014704
7.856336,0.970000,1.579339,exp_open_timeout_9,13,0,0,0.000371,3,0.113368
7.925702,0.970000,1.418747,exp_open_timeout_9,12,0,0,0.000374,3,0.069366
8.009004,0.970000,1.397299,exp_open_timeout_9,13,0,0,0.000382,3,0.083301
8.041399,0.970000,1.214517,exp_open_timeout_9,12,0,0,0.000385,3,0.032396
8.069057,0.970000,1.193440,exp_open_timeout_9,11,0,0,0.000387,3,0.027658
8.088691,0.970000,1.205717,exp_open_timeout_9,11,0,0,0.000392,3,0.019633
8.100817,0.970000,1.147073,exp_open_timeout_9,10,0,0,0.000395,3,0.012126
8.194840,0.970000,1.218927,exp_open_timeout_9,10,0,0,0.000400,3,0.094023
8.283700,0.970000,0.950961,exp_open_timeout_9,9,0,0,0.000402,3,0.088860
8.344698,0.970000,0.972371,exp_open_timeout_9,8,0,0,0.000405,3,0.060998
8.376571,0.970000,0.997426,exp_open_timeout_9,8,0,0,0.000410,3,0.031873
8.428367,0.970000,0.968562,exp_open_timeout_9,7,0,0,0.000413,3,0.051796
8.434343,0.970000,0.748759,exp_open_timeout_9,6,0,0,0.000416,3,0.005975
8.459730,0.970000,0.709789,exp_open_timeout_9,5,0,0,0.000419,3,0.025387
8.560570,0.970000,0.603475,exp_open_timeout_9,6,0,0,0.000426,3,0.100841
8.634885,0.970000,0.664469,exp_open_timeout_9,6,0,0,0.000431,3,0.074314
8.922041,0.970000,0.833775,exp_open_timeout_9,7,0,0,0.000438,3,0.287156
8.926377,0.970000,0.774042,exp_open_timeout_9,6,0,0,0.000441,3,0.004337
9.027706,0.970000,0.682110,exp_open_timeout_9,8,0,0,0.000451,3,0.101329
9.099410,0.970000,0.593139,exp_open_timeout_9,7,0,0,0.000454,3,0.071704
9.120736,0.970000,0.589241,exp_open_timeout_9,6,0,0,0.000456,3,0.021326
9.245878,0.970000,0.683675,exp_open_timeout_9,7,0,0,0.000464,3,0.125143
