t,rho,service_time,name,qlen,retries,dropped,runtime,retries_left,job_size 
0.001194,0.970000,0.001194,exp_open_timeout_9,0,0,0,0.000021,3,0.001194
0.116098,0.970000,0.095734,exp_open_timeout_9,0,0,0,0.000029,3,0.095734
0.152624,0.970000,0.010734,exp_open_timeout_9,0,0,0,0.000035,3,0.010734
0.581445,0.970000,0.105681,exp_open_timeout_9,2,0,0,0.000046,3,0.105681
0.635106,0.970000,0.087810,exp_open_timeout_9,2,0,0,0.000052,3,0.053660
0.689103,0.970000,0.111466,exp_open_timeout_9,2,0,0,0.000057,3,0.053998
0.900024,0.970000,0.294094,exp_open_timeout_9,4,0,0,0.000067,3,0.210921
1.086894,0.970000,0.415248,exp_open_timeout_9,3,0,0,0.000070,3,0.186870
1.154084,0.970000,0.397839,exp_open_timeout_9,3,0,0,0.000075,3,0.067190
1.564608,0.970000,0.790628,exp_open_timeout_9,9,0,0,0.000100,3,0.410524
1.567847,0.970000,0.704705,exp_open_timeout_9,8,0,0,0.000104,3,0.003239
1.818172,0.970000,0.689397,exp_open_timeout_9,8,0,0,0.000109,3,0.250324
1.870978,0.970000,0.656205,exp_open_timeout_9,7,0,0,0.000112,3,0.052807
1.935487,0.970000,0.705816,exp_open_timeout_9,7,0,0,0.000117,3,0.064509
2.204792,0.970000,0.892548,exp_open_timeout_9,8,0,0,0.000124,3,0.269305
2.305960,0.970000,0.983327,exp_open_timeout_9,7,0,0,0.000127,3,0.101168
2.328091,0.970000,0.985650,exp_open_timeout_9,6,0,0,0.000130,3,0.022131
2.609649,0.970000,1.261005,exp_open_timeout_9,6,0,0,0.000135,3,0.281558
2.629487,0.970000,1.075159,exp_open_timeout_9,6,0,0,0.000140,3,0.019838
2.668874,0.970000,1.026497,exp_open_timeout_9,5,0,0,0.000143,3,0.039387
2.881452,0.970000,0.971108,exp_open_timeout_9,6,0,0,0.000150,3,0.212578
3.217976,0.970000,1.133382,exp_open_timeout_9,5,0,0,0.000153,3,0.336524
3.310819,0.970000,1.119698,exp_open_timeout_9,4,0,0,0.000156,3,0.092844
3.387100,0.970000,1.033327,exp_open_timeout_9,5,0,0,0.000163,3,0.076281
3.424932,0.970000,0.804478,exp_open_timeout_9,4,0,0,0.000166,3,0.037831
3.502616,0.970000,0.685648,exp_open_timeout_9,3,0,0,0.000169,3,0.077684
3.743322,0.970000,0.893113,exp_open_timeout_9,4,0,0,0.000177,3,0.240706
3.779214,0.970000,0.434176,exp_open_timeout_9,3,0,0,0.000180,3,0.035892
3.795632,0.970000,0.440286,exp_open_timeout_9,2,0,0,0.000182,3,0.016419
3.924010,0.970000,0.308666,exp_open_timeout_9,1,0,0,0.000185,3,0.128377
3.967135,0.970000,0.249255,exp_open_timeout_9,0,0,0,0.000187,3,0.043126
4.098735,0.970000,0.025149,exp_open_timeout_9,0,0,0,0.000193,3,0.025149
4.270826,0.970000,0.111237,exp_open_timeout_9,0,0,0,0.000198,3,0.111237
4.511035,0.970000,0.096046,exp_open_timeout_9,2,0,0,0.000208,3,0.096046
4.549729,0.970000,0.090781,exp_open_timeout_9,2,0,0,0.000213,3,0.038694
4.570106,0.970000,0.091659,exp_open_timeout_9,1,0,0,0.000216,3,0.020377
4.757593,0.970000,0.216986,exp_open_timeout_9,1,0,0,0.000221,3,0.187488
4.835207,0.970000,0.249831,exp_open_timeout_9,0,0,0,0.000223,3,0.077613
5.028733,0.970000,0.160815,exp_open_timeout_9,2,0,0,0.000233,3,0.160815
5.057638,0.970000,0.065709,exp_open_timeout_9,1,0,0,0.000236,3,0.028906
5.217355,0.970000,0.202720,exp_open_timeout_9,0,0,0,0.000239,3,0.159717
5.462900,0.970000,0.198640,exp_open_timeout_9,3,0,0,0.000251,3,0.198640
5.512247,0.970000,0.183905,exp_open_timeout_9,2,0,0,0.000254,3,0.049347
5.551985,0.970000,0.159411,exp_open_timeout_9,1,0,0,0.000257,3,0.039738
5.603428,0.970000,0.158893,exp_open_timeout_9,0,0,0,0.000259,3,0.051443
5.769342,0.970000,0.127096,exp_open_timeout_9,1,0,0,0.000267,3,0.127096
5.779620,0.970000,0.014285,exp_open_timeout_9,0,0,0,0.000269,3,0.010278
5.856326,0.970000,0.021567,exp_open_timeout_9,1,0,0,0.000277,3,0.021567
5.910562,0.970000,0.067788,exp_open_timeout_9,0,0,0,0.000279,3,0.054237
6.206396,0.970000,0.241133,exp_open_timeout_9,1,0,0,0.000287,3,0.241133
6.229527,0.970000,0.060353,exp_open_timeout_9,0,0,0,0.000289,3,0.023131
6.340195,0.970000,0.106111,exp_open_timeout_9,2,0,0,0.000299,3,0.106111
6.365416,0.970000,0.102621,exp_open_timeout_9,2,0,0,0.000304,3,0.025221
6.497795,0.970000,0.182646,exp_open_timeout_9,2,0,0,0.000309,3,0.132379
6.828587,0.970000,0.482820,exp_open_timeout_9,5,0,0,0.000321,3,0.330792
6.869766,0.970000,0.481711,exp_open_timeout_9,5,0,0,0.000326,3,0.041179
6.962908,0.970000,0.380919,exp_open_timeout_9,4,0,0,0.000329,3,0.093142
7.267497,0.970000,0.563552,exp_open_timeout_9,4,0,0,0.000334,3,0.304590
7.352301,0.970000,0.639170,exp_open_timeout_9,3,0,0,0.000337,3,0.084804
7.376786,0.970000,0.575263,exp_open_timeout_9,2,0,0,0.000340,3,0.024485
7.432328,0.970000,0.591374,exp_open_timeout_9,1,0,0,0.000342,3,0.055542
7.539751,0.970000,0.527495,exp_open_timeout_9,4,0,0,0.000354,3,0.107423
7.665511,0.970000,0.215446,exp_open_timeout_9,3,0,0,0.000357,3,0.125760
7.872317,0.970000,0.390469,exp_open_timeout_9,3,0,0,0.000362,3,0.206807
7.911949,0.970000,0.426443,exp_open_timeout_9,2,0,0,0.000365,3,0.039631
8.042455,0.970000,0.528402,exp_open_timeout_9,3,0,0,0.000372,3,0.130506
8.145439,0.970000,0.397574,exp_open_timeout_9,2,0,0,0.000375,3,0.102984
8.294322,0.970000,0.372449,exp_open_timeout_9,3,0,0,0.000382,3,0.148883
8.408990,0.970000,0.402855,exp_open_timeout_9,2,0,0,0.000385,3,0.114669
8.659780,0.970000,0.458879,exp_open_timeout_9,2,0,0,0.000390,3,0.250789
8.842617,0.970000,0.587877,exp_open_timeout_9,4,0,0,0.000400,3,0.182837
9.006432,0.970000,0.481081,exp_open_timeout_9,6,0,0,0.000410,3,0.163816
9.020672,0.970000,0.343655,exp_open_timeout_9,5,0,0,0.000412,3,0.014240
9.232751,0.970000,0.545058,exp_open_timeout_9,6,0,0,0.000419,3,0.212079
9.452255,0.970000,0.662454,exp_open_timeout_9,7,0,0,0.000427,3,0.219504
9.698574,0.970000,0.829764,exp_open_timeout_9,7,0,0,0.000432,3,0.246319
10.002620,0.970000,1.124802,exp_open_timeout_9,8,0,0,0.000439,3,0.304046
10.058552,0.970000,1.176494,exp_open_timeout_9,8,0,0,0.000444,3,0.055932
10.118425,0.970000,1.020878,exp_open_timeout_9,7,0,0,0.000447,3,0.059873
10.252307,0.970000,1.113919,exp_open_timeout_9,7,0,0,0.000452,3,0.133882
10.348246,0.970000,1.004556,exp_open_timeout_9,8,0,0,0.000459,3,0.095939
10.387324,0.970000,0.984699,exp_open_timeout_9,8,0,0,0.000465,3,0.039078
10.413273,0.970000,0.941862,exp_open_timeout_9,7,0,0,0.000468,3,0.025948
10.585910,0.970000,0.694741,exp_open_timeout_9,7,0,0,0.000473,3,0.172638
10.733162,0.970000,0.769867,exp_open_timeout_9,7,0,0,0.000477,3,0.147252
10.779604,0.970000,0.754442,exp_open_timeout_9,6,0,0,0.000480,3,0.046442
10.829002,0.970000,0.586606,exp_open_timeout_9,6,0,0,0.000485,3,0.049398
