t,rho,service_time,name,qlen,retries,dropped,runtime,retries_left,job_size 
0.055677,0.970000,0.055677,exp_open_timeout_9,0,0,0,0.000015,3,0.055677
0.171535,0.970000,0.074215,exp_open_timeout_9,1,0,0,0.000026,3,0.074215
0.294875,0.970000,0.165931,exp_open_timeout_9,2,0,0,0.000034,3,0.123340
0.364498,0.970000,0.132915,exp_open_timeout_9,1,0,0,0.000041,3,0.069623
0.540113,0.970000,0.290752,exp_open_timeout_9,2,0,0,0.000048,3,0.175615
0.649902,0.970000,0.268645,exp_open_timeout_9,2,0,0,0.000054,3,0.109789
0.685119,0.970000,0.167650,exp_open_timeout_9,2,0,0,0.000059,3,0.035217
0.760587,0.970000,0.111239,exp_open_timeout_9,1,0,0,0.000062,3,0.075468
0.829716,0.970000,0.170151,exp_open_timeout_9,1,0,0,0.000067,3,0.069129
0.935596,0.970000,0.151016,exp_open_timeout_9,2,0,0,0.000075,3,0.105880
0.987997,0.970000,0.132532,exp_open_timeout_9,3,0,0,0.000084,3,0.052401
1.043935,0.970000,0.112089,exp_open_timeout_9,2,0,0,0.000087,3,0.055937
1.243041,0.970000,0.287250,exp_open_timeout_9,2,0,0,0.000093,3,0.199107
1.310633,0.970000,0.323946,exp_open_timeout_9,1,0,0,0.000096,3,0.067591
1.495754,0.970000,0.436611,exp_open_timeout_9,2,0,0,0.000103,3,0.185121
1.651006,0.970000,0.313511,exp_open_timeout_9,2,0,0,0.000108,3,0.155253
1.657264,0.970000,0.319218,exp_open_timeout_9,2,0,0,0.000114,3,0.006257
2.078575,0.970000,0.507573,exp_open_timeout_9,5,0,0,0.000126,3,0.421311
2.251797,0.970000,0.600164,exp_open_timeout_9,4,0,0,0.000129,3,0.173222
2.467721,0.970000,0.705508,exp_open_timeout_9,5,0,0,0.000136,3,0.215923
2.506668,0.970000,0.637785,exp_open_timeout_9,4,0,0,0.000139,3,0.038947
2.726227,0.970000,0.783496,exp_open_timeout_9,5,0,0,0.000147,3,0.219560
3.050389,0.970000,0.979725,exp_open_timeout_9,4,0,0,0.000149,3,0.324161
3.070050,0.970000,0.720432,exp_open_timeout_9,3,0,0,0.000152,3,0.019662
3.073697,0.970000,0.668694,exp_open_timeout_9,2,0,0,0.000155,3,0.003647
3.148354,0.970000,0.602462,exp_open_timeout_9,1,0,0,0.000158,3,0.074656
3.171622,0.970000,0.557862,exp_open_timeout_9,0,0,0,0.000160,3,0.023268
3.210846,0.970000,0.014369,exp_open_timeout_9,0,0,0,0.000166,3,0.014369
3.325606,0.970000,0.082470,exp_open_timeout_9,1,0,0,0.000174,3,0.082470
3.590816,0.970000,0.281968,exp_open_timeout_9,5,0,0,0.000188,3,0.265210
3.694989,0.970000,0.296282,exp_open_timeout_9,6,0,0,0.000196,3,0.104173
3.725154,0.970000,0.294577,exp_open_timeout_9,5,0,0,0.000199,3,0.030164
3.804878,0.970000,0.316647,exp_open_timeout_9,4,0,0,0.000201,3,0.079725
4.080583,0.970000,0.562705,exp_open_timeout_9,5,0,0,0.000209,3,0.275705
4.195264,0.970000,0.653589,exp_open_timeout_9,5,0,0,0.000214,3,0.114680
4.268802,0.970000,0.663383,exp_open_timeout_9,6,0,0,0.000222,3,0.073539
4.281475,0.970000,0.665474,exp_open_timeout_9,5,0,0,0.000224,3,0.012673
4.530660,0.970000,0.664733,exp_open_timeout_9,7,0,0,0.000234,3,0.249184
4.685597,0.970000,0.646573,exp_open_timeout_9,6,0,0,0.000237,3,0.154937
4.724800,0.970000,0.592278,exp_open_timeout_9,6,0,0,0.000242,3,0.039203
4.757009,0.970000,0.525652,exp_open_timeout_9,5,0,0,0.000245,3,0.032209
4.777577,0.970000,0.514163,exp_open_timeout_9,4,0,0,0.000247,3,0.020569
5.036219,0.970000,0.681951,exp_open_timeout_9,4,0,0,0.000253,3,0.258642
5.080705,0.970000,0.713749,exp_open_timeout_9,5,0,0,0.000260,3,0.044486
5.110101,0.970000,0.671424,exp_open_timeout_9,4,0,0,0.000263,3,0.029396
5.160801,0.970000,0.454701,exp_open_timeout_9,4,0,0,0.000268,3,0.050699
5.316790,0.970000,0.352611,exp_open_timeout_9,4,0,0,0.000273,3,0.155990
5.380994,0.970000,0.324743,exp_open_timeout_9,3,0,0,0.000276,3,0.064204
5.413105,0.970000,0.355272,exp_open_timeout_9,2,0,0,0.000279,3,0.032111
5.553391,0.970000,0.442587,exp_open_timeout_9,1,0,0,0.000282,3,0.140286
5.563793,0.970000,0.253076,exp_open_timeout_9,0,0,0,0.000284,3,0.010402
5.704808,0.970000,0.073008,exp_open_timeout_9,1,0,0,0.000292,3,0.073008
5.753633,0.970000,0.084007,exp_open_timeout_9,0,0,0,0.000295,3,0.048826
6.186409,0.970000,0.380345,exp_open_timeout_9,4,0,0,0.000309,3,0.380345
6.227204,0.970000,0.371886,exp_open_timeout_9,4,0,0,0.000314,3,0.040794
6.322598,0.970000,0.440161,exp_open_timeout_9,3,0,0,0.000317,3,0.095394
6.344371,0.970000,0.436067,exp_open_timeout_9,2,0,0,0.000320,3,0.021774
6.366162,0.970000,0.265130,exp_open_timeout_9,1,0,0,0.000323,3,0.021791
6.391645,0.970000,0.194088,exp_open_timeout_9,0,0,0,0.000326,3,0.025483
6.534698,0.970000,0.003880,exp_open_timeout_9,0,0,0,0.000331,3,0.003880
6.941362,0.970000,0.367564,exp_open_timeout_9,3,0,0,0.000343,3,0.367564
6.966623,0.970000,0.369421,exp_open_timeout_9,2,0,0,0.000346,3,0.025261
7.136492,0.970000,0.357148,exp_open_timeout_9,3,0,0,0.000353,3,0.169869
7.525492,0.970000,0.610982,exp_open_timeout_9,4,0,0,0.000360,3,0.388999
7.634047,0.970000,0.644277,exp_open_timeout_9,3,0,0,0.000364,3,0.108555
7.751664,0.970000,0.748776,exp_open_timeout_9,4,0,0,0.000371,3,0.117618
8.012300,0.970000,0.860242,exp_open_timeout_9,4,0,0,0.000376,3,0.260636
8.062339,0.970000,0.823842,exp_open_timeout_9,3,0,0,0.000379,3,0.050038
8.112633,0.970000,0.411136,exp_open_timeout_9,3,0,0,0.000384,3,0.050295
8.357794,0.970000,0.649040,exp_open_timeout_9,4,0,0,0.000391,3,0.245161
