t,rho,service_time,name,qlen,retries,dropped,runtime,retries_left,job_size 
0.028704,0.970000,0.028704,exp_open_timeout_9,0,0,0,0.000014,3,0.028704
0.160034,0.970000,0.131059,exp_open_timeout_9,1,0,0,0.000025,3,0.131059
0.209872,0.970000,0.086631,exp_open_timeout_9,1,0,0,0.000031,3,0.049838
0.214597,0.970000,0.012762,exp_open_timeout_9,0,0,0,0.000034,3,0.004724
0.686257,0.970000,0.164604,exp_open_timeout_9,2,0,0,0.000045,3,0.164604
0.774771,0.970000,0.201518,exp_open_timeout_9,2,0,0,0.000050,3,0.088515
0.820867,0.970000,0.153204,exp_open_timeout_9,3,0,0,0.000058,3,0.046096
0.820932,0.970000,0.068051,exp_open_timeout_9,2,0,0,0.000061,3,0.000065
0.885774,0.970000,0.094006,exp_open_timeout_9,2,0,0,0.000066,3,0.064842
0.941010,0.970000,0.142842,exp_open_timeout_9,1,0,0,0.000069,3,0.055236
0.969190,0.970000,0.105538,exp_open_timeout_9,0,0,0,0.000072,3,0.028180
1.220114,0.970000,0.090026,exp_open_timeout_9,0,0,0,0.000077,3,0.090026
1.326429,0.970000,0.103445,exp_open_timeout_9,0,0,0,0.000082,3,0.103445
1.516046,0.970000,0.138384,exp_open_timeout_9,0,0,0,0.000087,3,0.138384
1.619041,0.970000,0.008009,exp_open_timeout_9,0,0,0,0.000092,3,0.008009
1.727559,0.970000,0.044606,exp_open_timeout_9,1,0,0,0.000100,3,0.044606
1.835011,0.970000,0.142662,exp_open_timeout_9,1,0,0,0.000105,3,0.107452
1.960397,0.970000,0.132269,exp_open_timeout_9,1,0,0,0.000111,3,0.125387
2.159907,0.970000,0.209895,exp_open_timeout_9,2,0,0,0.000118,3,0.199510
2.248497,0.970000,0.198934,exp_open_timeout_9,1,0,0,0.000121,3,0.088590
2.309606,0.970000,0.196458,exp_open_timeout_9,4,0,0,0.000133,3,0.061108
2.514971,0.970000,0.238137,exp_open_timeout_9,5,0,0,0.000141,3,0.205365
2.772019,0.970000,0.489869,exp_open_timeout_9,8,0,0,0.000153,3,0.257049
2.777800,0.970000,0.482355,exp_open_timeout_9,7,0,0,0.000156,3,0.005780
2.803406,0.970000,0.496561,exp_open_timeout_9,6,0,0,0.000159,3,0.025606
2.854684,0.970000,0.530466,exp_open_timeout_9,6,0,0,0.000164,3,0.051278
2.884441,0.970000,0.396696,exp_open_timeout_9,5,0,0,0.000167,3,0.029758
3.129024,0.970000,0.576222,exp_open_timeout_9,7,0,0,0.000176,3,0.244583
3.154580,0.970000,0.578102,exp_open_timeout_9,6,0,0,0.000179,3,0.025555
3.245175,0.970000,0.515271,exp_open_timeout_9,6,0,0,0.000185,3,0.090596
3.270141,0.970000,0.535778,exp_open_timeout_9,5,0,0,0.000187,3,0.024965
3.299831,0.970000,0.455845,exp_open_timeout_9,4,0,0,0.000190,3,0.029691
3.471532,0.970000,0.576565,exp_open_timeout_9,3,0,0,0.000194,3,0.171701
3.472651,0.970000,0.481868,exp_open_timeout_9,2,0,0,0.000196,3,0.001119
3.509074,0.970000,0.501647,exp_open_timeout_9,1,0,0,0.000199,3,0.036422
3.562908,0.970000,0.322359,exp_open_timeout_9,0,0,0,0.000202,3,0.053835
3.737789,0.970000,0.157112,exp_open_timeout_9,2,0,0,0.000211,3,0.157112
4.126451,0.970000,0.542677,exp_open_timeout_9,5,0,0,0.000223,3,0.388662
4.149359,0.970000,0.440035,exp_open_timeout_9,4,0,0,0.000226,3,0.022908
4.305846,0.970000,0.527275,exp_open_timeout_9,4,0,0,0.000232,3,0.156487
4.336108,0.970000,0.518868,exp_open_timeout_9,3,0,0,0.000234,3,0.030261
4.346475,0.970000,0.449530,exp_open_timeout_9,2,0,0,0.000237,3,0.010368
4.356090,0.970000,0.260113,exp_open_timeout_9,1,0,0,0.000240,3,0.009615
4.392188,0.970000,0.120600,exp_open_timeout_9,1,0,0,0.000245,3,0.036098
4.397841,0.970000,0.029534,exp_open_timeout_9,0,0,0,0.000248,3,0.005653
4.474037,0.970000,0.066467,exp_open_timeout_9,0,0,0,0.000253,3,0.066467
4.591022,0.970000,0.022837,exp_open_timeout_9,1,0,0,0.000261,3,0.022837
4.672271,0.970000,0.086111,exp_open_timeout_9,1,0,0,0.000267,3,0.081249
4.688258,0.970000,0.034648,exp_open_timeout_9,0,0,0,0.000269,3,0.015986
4.808044,0.970000,0.046601,exp_open_timeout_9,1,0,0,0.000277,3,0.046601
4.994177,0.970000,0.226162,exp_open_timeout_9,2,0,0,0.000284,3,0.186133
4.998706,0.970000,0.162240,exp_open_timeout_9,1,0,0,0.000287,3,0.004530
5.146354,0.970000,0.302888,exp_open_timeout_9,3,0,0,0.000297,3,0.147648
5.358610,0.970000,0.309576,exp_open_timeout_9,5,0,0,0.000307,3,0.212256
5.463624,0.970000,0.333737,exp_open_timeout_9,4,0,0,0.000310,3,0.105013
5.528204,0.970000,0.393058,exp_open_timeout_9,5,0,0,0.000317,3,0.064581
5.773367,0.970000,0.600220,exp_open_timeout_9,8,0,0,0.000329,3,0.245163
6.087687,0.970000,0.869441,exp_open_timeout_9,10,0,0,0.000339,3,0.314319
6.115977,0.970000,0.778587,exp_open_timeout_9,10,0,0,0.000344,3,0.028291
6.126097,0.970000,0.631827,exp_open_timeout_9,9,0,0,0.000347,3,0.010120
6.252658,0.970000,0.756374,exp_open_timeout_9,8,0,0,0.000350,3,0.126560
6.502306,0.970000,0.945778,exp_open_timeout_9,9,0,0,0.000357,3,0.249648
6.534580,0.970000,0.954898,exp_open_timeout_9,9,0,0,0.000362,3,0.032274
6.589153,0.970000,0.941449,exp_open_timeout_9,8,0,0,0.000365,3,0.054573
6.602104,0.970000,0.861304,exp_open_timeout_9,7,0,0,0.000368,3,0.012951
6.693782,0.970000,0.818439,exp_open_timeout_9,7,0,0,0.000373,3,0.091678
6.813345,0.970000,0.885004,exp_open_timeout_9,6,0,0,0.000376,3,0.119563
6.881619,0.970000,0.874672,exp_open_timeout_9,5,0,0,0.000379,3,0.068273
6.952380,0.970000,0.843403,exp_open_timeout_9,6,0,0,0.000386,3,0.070761
7.084863,0.970000,0.793303,exp_open_timeout_9,6,0,0,0.000391,3,0.132483
7.103706,0.970000,0.783989,exp_open_timeout_9,5,0,0,0.000394,3,0.018843
7.238224,0.970000,0.712393,exp_open_timeout_9,5,0,0,0.000399,3,0.134518
7.430494,0.970000,0.761747,exp_open_timeout_9,5,0,0,0.000405,3,0.192270
7.430653,0.970000,0.544054,exp_open_timeout_9,4,0,0,0.000407,3,0.000158
7.493671,0.970000,0.575539,exp_open_timeout_9,3,0,0,0.000410,3,0.063019
7.762218,0.970000,0.711396,exp_open_timeout_9,6,0,0,0.000422,3,0.268546
7.897866,0.970000,0.678451,exp_open_timeout_9,8,0,0,0.000432,3,0.135648
7.913894,0.970000,0.642394,exp_open_timeout_9,8,0,0,0.000437,3,0.016028
8.100671,0.970000,0.575636,exp_open_timeout_9,8,0,0,0.000443,3,0.186777
8.424376,0.970000,0.805813,exp_open_timeout_9,9,0,0,0.000450,3,0.323704
8.449815,0.970000,0.821056,exp_open_timeout_9,8,0,0,0.000453,3,0.025440
8.564097,0.970000,0.849316,exp_open_timeout_9,8,0,0,0.000458,3,0.114282
8.588197,0.970000,0.807811,exp_open_timeout_9,7,0,0,0.000461,3,0.024099
8.647892,0.970000,0.813241,exp_open_timeout_9,6,0,0,0.000464,3,0.059696
8.757514,0.970000,0.873087,exp_open_timeout_9,6,0,0,0.000468,3,0.109622
8.811348,0.970000,0.908351,exp_open_timeout_9,5,0,0,0.000471,3,0.053834
8.855835,0.970000,0.827118,exp_open_timeout_9,4,0,0,0.000474,3,0.044487
8.861137,0.970000,0.678895,exp_open_timeout_9,3,0,0,0.000477,3,0.005302
8.916346,0.970000,0.560344,exp_open_timeout_9,3,0,0,0.000482,3,0.055209
8.944641,0.970000,0.437623,exp_open_timeout_9,2,0,0,0.000485,3,0.028296
8.953209,0.970000,0.285362,exp_open_timeout_9,1,0,0,0.000488,3,0.008568
9.060788,0.970000,0.182107,exp_open_timeout_9,1,0,0,0.000493,3,0.107578
9.141477,0.970000,0.162512,exp_open_timeout_9,2,0,0,0.000500,3,0.080689
9.187567,0.970000,0.089595,exp_open_timeout_9,1,0,0,0.000503,3,0.046089
9.226414,0.970000,0.126385,exp_open_timeout_9,0,0,0,0.000506,3,0.038847
9.392888,0.970000,0.145256,exp_open_timeout_9,0,0,0,0.000511,3,0.145256
9.465467,0.970000,0.011316,exp_open_timeout_9,0,0,0,0.000516,3,0.011316
10.020487,0.970000,0.378799,exp_open_timeout_9,4,0,0,0.000531,3,0.378799
10.039096,0.970000,0.311479,exp_open_timeout_9,3,0,0,0.000534,3,0.018610
10.073233,0.970000,0.284607,exp_open_timeout_9,2,0,0,0.000536,3,0.034137
10.267576,0.970000,0.385545,exp_open_timeout_9,2,0,0,0.000541,3,0.194342
10.293446,0.970000,0.369784,exp_open_timeout_9,1,0,0,0.000544,3,0.025870
10.409223,0.970000,0.330966,exp_open_timeout_9,1,0,0,0.000549,3,0.115777
