t,rho,service_time,name,qlen,retries,dropped,runtime,retries_left,job_size 
0.034890,0.970000,0.034890,exp_open_timeout_9,0,0,0,0.000008,3,0.034890
0.069767,0.970000,0.011383,exp_open_timeout_9,0,0,0,0.000016,3,0.011383
0.205847,0.970000,0.118901,exp_open_timeout_9,0,0,0,0.000021,3,0.118901
0.278613,0.970000,0.071140,exp_open_timeout_9,0,0,0,0.000027,3,0.071140
0.686246,0.970000,0.306660,exp_open_timeout_9,4,0,0,0.000042,3,0.306660
0.724579,0.970000,0.154283,exp_open_timeout_9,4,0,0,0.000047,3,0.038333
0.783414,0.970000,0.176498,exp_open_timeout_9,4,0,0,0.000053,3,0.058834
1.010403,0.970000,0.378030,exp_open_timeout_9,5,0,0,0.000060,3,0.226989
1.349577,0.970000,0.707204,exp_open_timeout_9,9,0,0,0.000075,3,0.339174
1.366589,0.970000,0.648486,exp_open_timeout_9,8,0,0,0.000078,3,0.017012
1.434821,0.970000,0.684985,exp_open_timeout_9,8,0,0,0.000084,3,0.068231
1.674638,0.970000,0.801596,exp_open_timeout_9,9,0,0,0.000091,3,0.239818
1.690865,0.970000,0.773641,exp_open_timeout_9,9,0,0,0.000096,3,0.016227
1.699125,0.970000,0.652360,exp_open_timeout_9,8,0,0,0.000099,3,0.008259
1.777303,0.970000,0.708329,exp_open_timeout_9,8,0,0,0.000105,3,0.078179
1.817838,0.970000,0.712346,exp_open_timeout_9,7,0,0,0.000108,3,0.040534
1.822171,0.970000,0.676567,exp_open_timeout_9,6,0,0,0.000110,3,0.004334
1.829318,0.970000,0.622481,exp_open_timeout_9,5,0,0,0.000113,3,0.007146
1.944317,0.970000,0.519993,exp_open_timeout_9,4,0,0,0.000116,3,0.115000
2.153907,0.970000,0.634925,exp_open_timeout_9,4,0,0,0.000122,3,0.209589
2.294714,0.970000,0.694754,exp_open_timeout_9,4,0,0,0.000127,3,0.140808
2.682488,0.970000,0.998036,exp_open_timeout_9,6,0,0,0.000136,3,0.387774
2.721944,0.970000,0.964836,exp_open_timeout_9,6,0,0,0.000141,3,0.039456
2.841082,0.970000,0.800818,exp_open_timeout_9,6,0,0,0.000147,3,0.119138
2.871943,0.970000,0.700694,exp_open_timeout_9,5,0,0,0.000150,3,0.030860
3.355926,0.970000,0.825377,exp_open_timeout_9,12,0,0,0.000171,3,0.483983
3.389867,0.970000,0.801768,exp_open_timeout_9,11,0,0,0.000175,3,0.033941
3.409932,0.970000,0.755543,exp_open_timeout_9,10,0,0,0.000177,3,0.020065
3.493640,0.970000,0.803847,exp_open_timeout_9,11,0,0,0.000185,3,0.083708
3.644031,0.970000,0.843107,exp_open_timeout_9,12,0,0,0.000192,3,0.150391
3.738953,0.970000,0.808081,exp_open_timeout_9,12,0,0,0.000198,3,0.094922
3.817189,0.970000,0.750451,exp_open_timeout_9,11,0,0,0.000200,3,0.078236
4.015956,0.970000,0.890143,exp_open_timeout_9,10,0,0,0.000203,3,0.198766
4.102563,0.970000,0.906891,exp_open_timeout_9,11,0,0,0.000211,3,0.086607
4.206836,0.970000,1.005858,exp_open_timeout_9,12,0,0,0.000218,3,0.104273
4.219031,0.970000,0.998168,exp_open_timeout_9,11,0,0,0.000221,3,0.012195
4.250018,0.970000,1.020037,exp_open_timeout_9,10,0,0,0.000224,3,0.030986
4.321013,0.970000,1.075405,exp_open_timeout_9,9,0,0,0.000227,3,0.070996
4.362903,0.970000,0.928015,exp_open_timeout_9,8,0,0,0.000230,3,0.041889
4.624163,0.970000,1.131473,exp_open_timeout_9,8,0,0,0.000235,3,0.261260
4.633864,0.970000,1.093815,exp_open_timeout_9,7,0,0,0.000238,3,0.009701
