t,rho,service_time,name,qlen,retries,dropped,runtime,retries_left,job_size 
0.000601,0.970000,0.000601,exp_open_timeout_9,0,0,0,0.000016,3,0.000601
0.372398,0.970000,0.337088,exp_open_timeout_9,1,0,0,0.000027,3,0.337088
0.440045,0.970000,0.326753,exp_open_timeout_9,0,0,0,0.000030,3,0.067647
0.510572,0.970000,0.001008,exp_open_timeout_9,0,0,0,0.000036,3,0.001008
0.785370,0.970000,0.159391,exp_open_timeout_9,1,0,0,0.000044,3,0.159391
0.793427,0.970000,0.101032,exp_open_timeout_9,1,0,0,0.000049,3,0.008058
0.984382,0.970000,0.195316,exp_open_timeout_9,1,0,0,0.000054,3,0.190954
1.121408,0.970000,0.251110,exp_open_timeout_9,2,0,0,0.000062,3,0.137026
1.250389,0.970000,0.161468,exp_open_timeout_9,2,0,0,0.000067,3,0.128981
1.323400,0.970000,0.233124,exp_open_timeout_9,2,0,0,0.000072,3,0.073011
1.399321,0.970000,0.162619,exp_open_timeout_9,2,0,0,0.000078,3,0.075921
1.566370,0.970000,0.270205,exp_open_timeout_9,3,0,0,0.000085,3,0.167049
1.600001,0.970000,0.213607,exp_open_timeout_9,2,0,0,0.000088,3,0.033631
1.607328,0.970000,0.125928,exp_open_timeout_9,2,0,0,0.000093,3,0.007327
1.674420,0.970000,0.180640,exp_open_timeout_9,1,0,0,0.000096,3,0.067092
1.706713,0.970000,0.106657,exp_open_timeout_9,0,0,0,0.000098,3,0.032293
1.824427,0.970000,0.106067,exp_open_timeout_9,0,0,0,0.000104,3,0.106067
1.881267,0.970000,0.023047,exp_open_timeout_9,0,0,0,0.000109,3,0.023047
2.029943,0.970000,0.057042,exp_open_timeout_9,0,0,0,0.000114,3,0.057042
2.219041,0.970000,0.061934,exp_open_timeout_9,1,0,0,0.000122,3,0.061934
2.274765,0.970000,0.075753,exp_open_timeout_9,1,0,0,0.000127,3,0.055724
2.347279,0.970000,0.091146,exp_open_timeout_9,1,0,0,0.000132,3,0.072514
2.388520,0.970000,0.097853,exp_open_timeout_9,0,0,0,0.000135,3,0.041241
2.538190,0.970000,0.080130,exp_open_timeout_9,3,0,0,0.000147,3,0.080130
2.569229,0.970000,0.099255,exp_open_timeout_9,3,0,0,0.000152,3,0.031039
2.674871,0.970000,0.204831,exp_open_timeout_9,7,0,0,0.000167,3,0.105642
2.718706,0.970000,0.240071,exp_open_timeout_9,6,0,0,0.000170,3,0.043835
2.768424,0.970000,0.221776,exp_open_timeout_9,5,0,0,0.000173,3,0.049718
2.803084,0.970000,0.220392,exp_open_timeout_9,5,0,0,0.000178,3,0.034660
2.847190,0.970000,0.233993,exp_open_timeout_9,4,0,0,0.000181,3,0.044106
2.939027,0.970000,0.307503,exp_open_timeout_9,4,0,0,0.000186,3,0.091837
3.089497,0.970000,0.450706,exp_open_timeout_9,4,0,0,0.000191,3,0.150470
3.265585,0.970000,0.594968,exp_open_timeout_9,3,0,0,0.000194,3,0.176088
3.367532,0.970000,0.574759,exp_open_timeout_9,2,0,0,0.000196,3,0.101947
3.632583,0.970000,0.780933,exp_open_timeout_9,2,0,0,0.000201,3,0.265051
3.680505,0.970000,0.621286,exp_open_timeout_9,2,0,0,0.000207,3,0.047922
3.686482,0.970000,0.317434,exp_open_timeout_9,1,0,0,0.000209,3,0.005977
3.980216,0.970000,0.316739,exp_open_timeout_9,2,0,0,0.000217,3,0.293734
4.039847,0.970000,0.329792,exp_open_timeout_9,1,0,0,0.000220,3,0.059631
4.049964,0.970000,0.282541,exp_open_timeout_9,0,0,0,0.000222,3,0.010117
4.243608,0.970000,0.006036,exp_open_timeout_9,0,0,0,0.000228,3,0.006036
4.541555,0.970000,0.188465,exp_open_timeout_9,2,0,0,0.000237,3,0.188465
4.591422,0.970000,0.163157,exp_open_timeout_9,2,0,0,0.000242,3,0.049868
4.623047,0.970000,0.126032,exp_open_timeout_9,1,0,0,0.000245,3,0.031625
4.897964,0.970000,0.329313,exp_open_timeout_9,2,0,0,0.000253,3,0.274917
4.965386,0.970000,0.238544,exp_open_timeout_9,1,0,0,0.000256,3,0.067422
5.019945,0.970000,0.130299,exp_open_timeout_9,0,0,0,0.000258,3,0.054559
5.122554,0.970000,0.024610,exp_open_timeout_9,0,0,0,0.000263,3,0.024610
5.977899,0.970000,0.426452,exp_open_timeout_9,3,0,0,0.000276,3,0.426452
5.996881,0.970000,0.401186,exp_open_timeout_9,2,0,0,0.000278,3,0.018982
6.042412,0.970000,0.332846,exp_open_timeout_9,1,0,0,0.000281,3,0.045531
6.068707,0.970000,0.279123,exp_open_timeout_9,0,0,0,0.000284,3,0.026295
6.149582,0.970000,0.048951,exp_open_timeout_9,2,0,0,0.000294,3,0.048951
6.309628,0.970000,0.206541,exp_open_timeout_9,3,0,0,0.000301,3,0.160046
6.361372,0.970000,0.214275,exp_open_timeout_9,2,0,0,0.000304,3,0.051744
6.400026,0.970000,0.202972,exp_open_timeout_9,1,0,0,0.000307,3,0.038654
6.527327,0.970000,0.304449,exp_open_timeout_9,0,0,0,0.000309,3,0.127301
6.894367,0.970000,0.147422,exp_open_timeout_9,0,0,0,0.000314,3,0.147422
7.201841,0.970000,0.174438,exp_open_timeout_9,0,0,0,0.000319,3,0.174438
7.235600,0.970000,0.029633,exp_open_timeout_9,1,0,0,0.000327,3,0.029633
7.291664,0.970000,0.068751,exp_open_timeout_9,0,0,0,0.000330,3,0.056064
7.519906,0.970000,0.076143,exp_open_timeout_9,0,0,0,0.000335,3,0.076143
7.553039,0.970000,0.026613,exp_open_timeout_9,0,0,0,0.000340,3,0.026613
7.601637,0.970000,0.024763,exp_open_timeout_9,0,0,0,0.000345,3,0.024763
7.831781,0.970000,0.153027,exp_open_timeout_9,1,0,0,0.000352,3,0.153027
7.842793,0.970000,0.012402,exp_open_timeout_9,1,0,0,0.000357,3,0.011012
7.853465,0.970000,0.013550,exp_open_timeout_9,0,0,0,0.000360,3,0.010672
8.330672,0.970000,0.218580,exp_open_timeout_9,2,0,0,0.000370,3,0.218580
8.361801,0.970000,0.200930,exp_open_timeout_9,2,0,0,0.000375,3,0.031129
8.363913,0.970000,0.073602,exp_open_timeout_9,1,0,0,0.000378,3,0.002112
8.371803,0.970000,0.037780,exp_open_timeout_9,0,0,0,0.000381,3,0.007890
8.586286,0.970000,0.132153,exp_open_timeout_9,1,0,0,0.000388,3,0.132153
8.804489,0.970000,0.344184,exp_open_timeout_9,1,0,0,0.000394,3,0.218203
8.849451,0.970000,0.243336,exp_open_timeout_9,1,0,0,0.000398,3,0.044962
8.882279,0.970000,0.040087,exp_open_timeout_9,0,0,0,0.000401,3,0.032827
8.968973,0.970000,0.069707,exp_open_timeout_9,2,0,0,0.000411,3,0.069707
9.156607,0.970000,0.249055,exp_open_timeout_9,2,0,0,0.000416,3,0.187634
9.272964,0.970000,0.334890,exp_open_timeout_9,1,0,0,0.000419,3,0.116357
9.613066,0.970000,0.489017,exp_open_timeout_9,6,0,0,0.000435,3,0.340102
9.639209,0.970000,0.339801,exp_open_timeout_9,5,0,0,0.000442,3,0.026142
9.717956,0.970000,0.352747,exp_open_timeout_9,4,0,0,0.000445,3,0.078747
9.744211,0.970000,0.370420,exp_open_timeout_9,3,0,0,0.000447,3,0.026255
9.790800,0.970000,0.357493,exp_open_timeout_9,2,0,0,0.000450,3,0.046589
10.071357,0.970000,0.618518,exp_open_timeout_9,7,0,0,0.000467,3,0.280557
10.158814,0.970000,0.591145,exp_open_timeout_9,8,0,0,0.000474,3,0.087457
10.246711,0.970000,0.447183,exp_open_timeout_9,8,0,0,0.000479,3,0.087897
10.287626,0.970000,0.346880,exp_open_timeout_9,8,0,0,0.000484,3,0.040915
10.328465,0.970000,0.372237,exp_open_timeout_9,8,0,0,0.000489,3,0.040839
10.331984,0.970000,0.336131,exp_open_timeout_9,7,0,0,0.000492,3,0.003519
10.476248,0.970000,0.437764,exp_open_timeout_9,7,0,0,0.000497,3,0.144264
10.527982,0.970000,0.482126,exp_open_timeout_9,6,0,0,0.000500,3,0.051735
10.789417,0.970000,0.666062,exp_open_timeout_9,9,0,0,0.000512,3,0.261434
10.934398,0.970000,0.776213,exp_open_timeout_9,8,0,0,0.000515,3,0.144981
11.004296,0.970000,0.811317,exp_open_timeout_9,7,0,0,0.000518,3,0.069898
11.402846,0.970000,1.131725,exp_open_timeout_9,10,0,0,0.000530,3,0.398550
11.679815,0.970000,1.377761,exp_open_timeout_9,9,0,0,0.000533,3,0.276969
11.858376,0.970000,1.495658,exp_open_timeout_9,8,0,0,0.000535,3,0.178561
11.999123,0.970000,1.426465,exp_open_timeout_9,8,0,0,0.000541,3,0.140746
12.092440,0.970000,1.479619,exp_open_timeout_9,9,0,0,0.000548,3,0.093317
12.155769,0.970000,1.434932,exp_open_timeout_9,10,0,0,0.000556,3,0.063330
12.262341,0.970000,1.514160,exp_open_timeout_9,9,0,0,0.000559,3,0.106572
12.305719,0.970000,1.266815,exp_open_timeout_9,10,0,0,0.000566,3,0.043378
12.319853,0.970000,1.251145,exp_open_timeout_9,10,0,0,0.000571,3,0.014133
12.337622,0.970000,1.160287,exp_open_timeout_9,9,0,0,0.000574,3,0.017769
12.419331,0.970000,1.231400,exp_open_timeout_9,9,0,0,0.000579,3,0.081709
12.441701,0.970000,0.559488,exp_open_timeout_9,8,0,0,0.000582,3,0.022370
12.625817,0.970000,0.597158,exp_open_timeout_9,9,0,0,0.000589,3,0.184116
12.634734,0.970000,0.601249,exp_open_timeout_9,8,0,0,0.000592,3,0.008917
12.657346,0.970000,0.545768,exp_open_timeout_9,8,0,0,0.000597,3,0.022612
12.666888,0.970000,0.546646,exp_open_timeout_9,7,0,0,0.000600,3,0.009541
12.903641,0.970000,0.633599,exp_open_timeout_9,9,0,0,0.000610,3,0.236753
12.907494,0.970000,0.636283,exp_open_timeout_9,8,0,0,0.000612,3,0.003854
12.928181,0.970000,0.622063,exp_open_timeout_9,7,0,0,0.000615,3,0.020687
13.327794,0.970000,0.936318,exp_open_timeout_9,8,0,0,0.000639,3,0.399613
13.346755,0.970000,0.776987,exp_open_timeout_9,7,0,0,0.000642,3,0.018961
13.470333,0.970000,0.860930,exp_open_timeout_9,9,0,0,0.000652,3,0.123577
13.477970,0.970000,0.840987,exp_open_timeout_9,8,0,0,0.000655,3,0.007638
13.542653,0.970000,0.781472,exp_open_timeout_9,7,0,0,0.000658,3,0.064683
13.618403,0.970000,0.796924,exp_open_timeout_9,7,0,0,0.000663,3,0.075750
13.754366,0.970000,0.924063,exp_open_timeout_9,6,0,0,0.000665,3,0.135962
14.019319,0.970000,0.942682,exp_open_timeout_9,9,0,0,0.000677,3,0.264953
14.028928,0.970000,0.855420,exp_open_timeout_9,8,0,0,0.000680,3,0.009609
14.260750,0.970000,0.861677,exp_open_timeout_9,8,0,0,0.000685,3,0.231822
14.349915,0.970000,0.946234,exp_open_timeout_9,8,0,0,0.000690,3,0.089165
14.356115,0.970000,0.915311,exp_open_timeout_9,7,0,0,0.000693,3,0.006200
14.488129,0.970000,0.912145,exp_open_timeout_9,6,0,0,0.000696,3,0.132014
