t,rho,service_time,name,qlen,retries,dropped,runtime,retries_left,job_size 
0.128923,0.970000,0.128923,exp_open_timeout_9,1,0,0,0.000012,3,0.128923
0.162476,0.970000,0.109646,exp_open_timeout_9,1,0,0,0.000019,3,0.033553
0.293394,0.970000,0.131499,exp_open_timeout_9,2,0,0,0.000026,3,0.130918
0.303784,0.970000,0.137874,exp_open_timeout_9,2,0,0,0.000032,3,0.010390
0.357787,0.970000,0.103318,exp_open_timeout_9,2,0,0,0.000037,3,0.054003
0.461782,0.970000,0.159428,exp_open_timeout_9,3,0,0,0.000045,3,0.103995
0.598121,0.970000,0.284248,exp_open_timeout_9,5,0,0,0.000054,3,0.136339
0.667168,0.970000,0.267283,exp_open_timeout_9,4,0,0,0.000057,3,0.069047
0.698398,0.970000,0.262938,exp_open_timeout_9,4,0,0,0.000062,3,0.031230
0.711041,0.970000,0.193294,exp_open_timeout_9,3,0,0,0.000065,3,0.012644
0.960392,0.970000,0.440110,exp_open_timeout_9,6,0,0,0.000077,3,0.249350
1.028539,0.970000,0.467509,exp_open_timeout_9,6,0,0,0.000082,3,0.068147
1.195562,0.970000,0.505545,exp_open_timeout_9,6,0,0,0.000087,3,0.167023
1.278970,0.970000,0.555140,exp_open_timeout_9,5,0,0,0.000090,3,0.083408
1.461130,0.970000,0.726286,exp_open_timeout_9,5,0,0,0.000096,3,0.182160
1.606594,0.970000,0.687453,exp_open_timeout_9,5,0,0,0.000101,3,0.145464
1.781551,0.970000,0.830359,exp_open_timeout_9,5,0,0,0.000106,3,0.174957
1.875073,0.970000,0.913487,exp_open_timeout_9,4,0,0,0.000109,3,0.093521
1.897077,0.970000,0.731138,exp_open_timeout_9,3,0,0,0.000112,3,0.022004
2.221495,0.970000,0.826916,exp_open_timeout_9,5,0,0,0.000121,3,0.324418
2.261585,0.970000,0.722152,exp_open_timeout_9,5,0,0,0.000126,3,0.040090
2.457450,0.970000,0.679437,exp_open_timeout_9,6,0,0,0.000134,3,0.195865
2.644154,0.970000,0.683027,exp_open_timeout_9,6,0,0,0.000139,3,0.186704
2.673330,0.970000,0.557531,exp_open_timeout_9,7,0,0,0.000146,3,0.029176
