t,rho,service_time,name,qlen,retries,dropped,runtime,retries_left,job_size 
0.135460,0.970000,0.135460,exp_open_timeout_9,0,0,0,0.000019,3,0.135460
0.259016,0.970000,0.069243,exp_open_timeout_9,2,0,0,0.000031,3,0.069243
0.280042,0.970000,0.062220,exp_open_timeout_9,1,0,0,0.000035,3,0.021026
0.329728,0.970000,0.084065,exp_open_timeout_9,1,0,0,0.000040,3,0.049686
0.417112,0.970000,0.092151,exp_open_timeout_9,0,0,0,0.000043,3,0.087384
0.724872,0.970000,0.243740,exp_open_timeout_9,2,0,0,0.000053,3,0.243740
0.747688,0.970000,0.166744,exp_open_timeout_9,1,0,0,0.000056,3,0.022816
0.791347,0.970000,0.203035,exp_open_timeout_9,1,0,0,0.000061,3,0.043659
0.815904,0.970000,0.048718,exp_open_timeout_9,0,0,0,0.000064,3,0.024558
1.078804,0.970000,0.254752,exp_open_timeout_9,0,0,0,0.000070,3,0.254752
1.289743,0.970000,0.164745,exp_open_timeout_9,3,0,0,0.000082,3,0.164745
1.350958,0.970000,0.199098,exp_open_timeout_9,2,0,0,0.000085,3,0.061215
1.371433,0.970000,0.192680,exp_open_timeout_9,1,0,0,0.000087,3,0.020475
1.576224,0.970000,0.289353,exp_open_timeout_9,3,0,0,0.000097,3,0.204792
1.703417,0.970000,0.330845,exp_open_timeout_9,2,0,0,0.000100,3,0.127193
1.917309,0.970000,0.400487,exp_open_timeout_9,3,0,0,0.000108,3,0.213891
1.998471,0.970000,0.430994,exp_open_timeout_9,4,0,0,0.000115,3,0.081163
2.006557,0.970000,0.288948,exp_open_timeout_9,3,0,0,0.000118,3,0.008085
2.098567,0.970000,0.367838,exp_open_timeout_9,4,0,0,0.000126,3,0.092010
2.181407,0.970000,0.235433,exp_open_timeout_9,6,0,0,0.000136,3,0.082840
2.606286,0.970000,0.631048,exp_open_timeout_9,13,0,0,0.000158,3,0.424880
2.804286,0.970000,0.758385,exp_open_timeout_9,13,0,0,0.000163,3,0.198000
2.832617,0.970000,0.736045,exp_open_timeout_9,12,0,0,0.000166,3,0.028331
2.844993,0.970000,0.698954,exp_open_timeout_9,11,0,0,0.000169,3,0.012376
2.937288,0.970000,0.786285,exp_open_timeout_9,12,0,0,0.000177,3,0.092295
2.983794,0.970000,0.811243,exp_open_timeout_9,11,0,0,0.000180,3,0.046505
3.149405,0.970000,0.953089,exp_open_timeout_9,15,0,0,0.000194,3,0.165611
3.195329,0.970000,0.975543,exp_open_timeout_9,15,0,0,0.000199,3,0.045924
3.228667,0.970000,0.972417,exp_open_timeout_9,15,0,0,0.000205,3,0.033338
3.331931,0.970000,1.055008,exp_open_timeout_9,16,0,0,0.000212,3,0.103264
3.344534,0.970000,1.034522,exp_open_timeout_9,15,0,0,0.000215,3,0.012603
3.510702,0.970000,1.160858,exp_open_timeout_9,15,0,0,0.000220,3,0.166167
3.687342,0.970000,1.318700,exp_open_timeout_9,14,0,0,0.000223,3,0.176640
3.839296,0.970000,1.437857,exp_open_timeout_9,13,0,0,0.000226,3,0.151954
3.854911,0.970000,1.193959,exp_open_timeout_9,12,0,0,0.000229,3,0.015615
4.076448,0.970000,1.209745,exp_open_timeout_9,13,0,0,0.000237,3,0.221537
4.157116,0.970000,1.235006,exp_open_timeout_9,14,0,0,0.000244,3,0.080669
4.180836,0.970000,1.187680,exp_open_timeout_9,14,0,0,0.000249,3,0.023720
4.186839,0.970000,1.127390,exp_open_timeout_9,14,0,0,0.000254,3,0.006003
4.288843,0.970000,1.204652,exp_open_timeout_9,14,0,0,0.000259,3,0.102004
4.292245,0.970000,1.201573,exp_open_timeout_9,13,0,0,0.000262,3,0.003402
4.331798,0.970000,1.228997,exp_open_timeout_9,12,0,0,0.000265,3,0.039553
4.377255,0.970000,1.199064,exp_open_timeout_9,11,0,0,0.000268,3,0.045457
4.418084,0.970000,1.209984,exp_open_timeout_9,10,0,0,0.000271,3,0.040829
4.432149,0.970000,1.186278,exp_open_timeout_9,10,0,0,0.000276,3,0.014065
4.472665,0.970000,1.220343,exp_open_timeout_9,9,0,0,0.000278,3,0.040516
4.499111,0.970000,1.130355,exp_open_timeout_9,8,0,0,0.000281,3,0.026446
4.546553,0.970000,0.682100,exp_open_timeout_9,8,0,0,0.000286,3,0.047441
4.589039,0.970000,0.536230,exp_open_timeout_9,7,0,0,0.000289,3,0.042486
4.710404,0.970000,0.626691,exp_open_timeout_9,7,0,0,0.000294,3,0.121365
4.731785,0.970000,0.637981,exp_open_timeout_9,6,0,0,0.000297,3,0.021381
4.763116,0.970000,0.593620,exp_open_timeout_9,5,0,0,0.000300,3,0.031331
4.778895,0.970000,0.596849,exp_open_timeout_9,4,0,0,0.000307,3,0.015779
4.870320,0.970000,0.625402,exp_open_timeout_9,3,0,0,0.000310,3,0.091425
5.159272,0.970000,0.740205,exp_open_timeout_9,3,0,0,0.000315,3,0.288952
5.194202,0.970000,0.679950,exp_open_timeout_9,2,0,0,0.000318,3,0.034931
5.214076,0.970000,0.532921,exp_open_timeout_9,3,0,0,0.000325,3,0.019874
5.313933,0.970000,0.200990,exp_open_timeout_9,2,0,0,0.000328,3,0.099857
5.611039,0.970000,0.412953,exp_open_timeout_9,4,0,0,0.000338,3,0.297106
5.657321,0.970000,0.446752,exp_open_timeout_9,5,0,0,0.000345,3,0.046281
5.696665,0.970000,0.294318,exp_open_timeout_9,4,0,0,0.000348,3,0.039344
5.774490,0.970000,0.354435,exp_open_timeout_9,3,0,0,0.000351,3,0.077825
5.869968,0.970000,0.399509,exp_open_timeout_9,2,0,0,0.000354,3,0.095479
5.885665,0.970000,0.238329,exp_open_timeout_9,1,0,0,0.000356,3,0.015696
5.927175,0.970000,0.276768,exp_open_timeout_9,1,0,0,0.000361,3,0.041511
5.987701,0.970000,0.093206,exp_open_timeout_9,0,0,0,0.000364,3,0.060526
6.040449,0.970000,0.005129,exp_open_timeout_9,1,0,0,0.000372,3,0.005129
6.107515,0.970000,0.070763,exp_open_timeout_9,1,0,0,0.000377,3,0.067066
6.366110,0.970000,0.299868,exp_open_timeout_9,2,0,0,0.000384,3,0.258595
6.923183,0.970000,0.674435,exp_open_timeout_9,6,0,0,0.000398,3,0.557073
7.344860,0.970000,1.051128,exp_open_timeout_9,13,0,0,0.000419,3,0.421677
7.373034,0.970000,0.806093,exp_open_timeout_9,13,0,0,0.000425,3,0.028175
7.416041,0.970000,0.767715,exp_open_timeout_9,13,0,0,0.000430,3,0.043006
7.453987,0.970000,0.804240,exp_open_timeout_9,12,0,0,0.000432,3,0.037946
7.546168,0.970000,0.887369,exp_open_timeout_9,11,0,0,0.000435,3,0.092181
7.572655,0.970000,0.765489,exp_open_timeout_9,11,0,0,0.000440,3,0.026487
7.600054,0.970000,0.616296,exp_open_timeout_9,10,0,0,0.000443,3,0.027399
7.751243,0.970000,0.732425,exp_open_timeout_9,10,0,0,0.000449,3,0.151190
7.961342,0.970000,0.872589,exp_open_timeout_9,11,0,0,0.000456,3,0.210099
7.998005,0.970000,0.774102,exp_open_timeout_9,10,0,0,0.000459,3,0.036663
8.007362,0.970000,0.752218,exp_open_timeout_9,9,0,0,0.000462,3,0.009357
8.104868,0.970000,0.810687,exp_open_timeout_9,10,0,0,0.000469,3,0.097505
8.235883,0.970000,0.936028,exp_open_timeout_9,10,0,0,0.000474,3,0.131016
8.631227,0.970000,1.329318,exp_open_timeout_9,12,0,0,0.000484,3,0.395344
8.738742,0.970000,1.382412,exp_open_timeout_9,13,0,0,0.000491,3,0.107515
8.769672,0.970000,1.362926,exp_open_timeout_9,12,0,0,0.000494,3,0.030929
8.786782,0.970000,1.233276,exp_open_timeout_9,12,0,0,0.000499,3,0.017110
8.814229,0.970000,1.071989,exp_open_timeout_9,12,0,0,0.000504,3,0.027447
8.899046,0.970000,1.081069,exp_open_timeout_9,12,0,0,0.000510,3,0.084817
9.105810,0.970000,1.229976,exp_open_timeout_9,16,0,0,0.000523,3,0.206764
9.153519,0.970000,1.089625,exp_open_timeout_9,16,0,0,0.000529,3,0.047709
9.193424,0.970000,1.102112,exp_open_timeout_9,15,0,0,0.000532,3,0.039905
9.415250,0.970000,1.282053,exp_open_timeout_9,20,0,0,0.000548,3,0.221826
9.438949,0.970000,1.133671,exp_open_timeout_9,19,0,0,0.000551,3,0.023700
