t,rho,service_time,name,qlen,retries,dropped,runtime,retries_left,job_size 
0.018105,0.970000,0.018105,exp_open_timeout_9,0,0,0,0.000084,3,0.018105
0.207605,0.970000,0.150484,exp_open_timeout_9,2,0,0,0.000125,3,0.150484
0.270575,0.970000,0.183371,exp_open_timeout_9,2,0,0,0.000138,3,0.062970
0.273907,0.970000,0.138648,exp_open_timeout_9,1,0,0,0.000143,3,0.003332
0.374098,0.970000,0.129378,exp_open_timeout_9,1,0,0,0.000150,3,0.100192
0.596308,0.970000,0.253128,exp_open_timeout_9,3,0,0,0.000165,3,0.222210
0.640922,0.970000,0.254789,exp_open_timeout_9,3,0,0,0.000172,3,0.044614
0.716952,0.970000,0.317429,exp_open_timeout_9,2,0,0,0.000176,3,0.076030
0.886437,0.970000,0.397010,exp_open_timeout_9,5,0,0,0.000192,3,0.169485
0.961724,0.970000,0.347184,exp_open_timeout_9,4,0,0,0.000196,3,0.075287
0.962848,0.970000,0.222147,exp_open_timeout_9,3,0,0,0.000200,3,0.001124
1.037247,0.970000,0.293264,exp_open_timeout_9,3,0,0,0.000207,3,0.074398
1.201297,0.970000,0.436097,exp_open_timeout_9,4,0,0,0.000218,3,0.164050
1.277101,0.970000,0.463804,exp_open_timeout_9,3,0,0,0.000222,3,0.075804
1.412384,0.970000,0.391359,exp_open_timeout_9,3,0,0,0.000229,3,0.135283
1.485677,0.970000,0.404761,exp_open_timeout_9,2,0,0,0.000232,3,0.073294
1.534201,0.970000,0.370319,exp_open_timeout_9,1,0,0,0.000236,3,0.048524
1.617031,0.970000,0.238467,exp_open_timeout_9,0,0,0,0.000240,3,0.082830
1.674204,0.970000,0.007445,exp_open_timeout_9,0,0,0,0.000248,3,0.007445
1.823353,0.970000,0.091110,exp_open_timeout_9,0,0,0,0.000255,3,0.091110
1.912950,0.970000,0.024131,exp_open_timeout_9,0,0,0,0.000262,3,0.024131
1.953525,0.970000,0.027152,exp_open_timeout_9,0,0,0,0.000269,3,0.027152
2.103413,0.970000,0.028362,exp_open_timeout_9,0,0,0,0.000276,3,0.028362
2.365129,0.970000,0.149839,exp_open_timeout_9,1,0,0,0.000286,3,0.149839
2.484351,0.970000,0.189929,exp_open_timeout_9,1,0,0,0.000295,3,0.119223
2.528896,0.970000,0.056821,exp_open_timeout_9,0,0,0,0.000299,3,0.044544
2.726641,0.970000,0.018041,exp_open_timeout_9,0,0,0,0.000306,3,0.018041
2.849939,0.970000,0.103146,exp_open_timeout_9,0,0,0,0.000313,3,0.103146
3.172001,0.970000,0.152095,exp_open_timeout_9,1,0,0,0.000323,3,0.152095
3.269675,0.970000,0.185759,exp_open_timeout_9,0,0,0,0.000327,3,0.097674
3.507670,0.970000,0.199803,exp_open_timeout_9,1,0,0,0.000336,3,0.199803
3.582442,0.970000,0.246451,exp_open_timeout_9,0,0,0,0.000342,3,0.074772
4.265148,0.970000,0.435831,exp_open_timeout_9,10,0,0,0.000382,3,0.435831
