t,rho,service_time,name,qlen,retries,dropped,runtime,retries_left,job_size 
0.064887,0.970000,0.064887,exp_open_timeout_9,1,0,0,0.000017,3,0.064887
0.065422,0.970000,0.035262,exp_open_timeout_9,0,0,0,0.000022,3,0.000535
0.353105,0.970000,0.207110,exp_open_timeout_9,3,0,0,0.000035,3,0.207110
0.486647,0.970000,0.292314,exp_open_timeout_9,2,0,0,0.000038,3,0.133542
0.565902,0.970000,0.349995,exp_open_timeout_9,2,0,0,0.000043,3,0.079255
0.850852,0.970000,0.586529,exp_open_timeout_9,2,0,0,0.000049,3,0.284950
0.888387,0.970000,0.395840,exp_open_timeout_9,1,0,0,0.000051,3,0.037535
0.944954,0.970000,0.307851,exp_open_timeout_9,0,0,0,0.000055,3,0.056567
1.232887,0.970000,0.027400,exp_open_timeout_9,0,0,0,0.000060,3,0.027400
1.366141,0.970000,0.015312,exp_open_timeout_9,0,0,0,0.000065,3,0.015312
1.453647,0.970000,0.004904,exp_open_timeout_9,0,0,0,0.000071,3,0.004904
1.990850,0.970000,0.445442,exp_open_timeout_9,4,0,0,0.000085,3,0.445442
2.083116,0.970000,0.491325,exp_open_timeout_9,4,0,0,0.000091,3,0.092266
2.161029,0.970000,0.491661,exp_open_timeout_9,5,0,0,0.000098,3,0.077914
2.185496,0.970000,0.433392,exp_open_timeout_9,4,0,0,0.000101,3,0.024466
2.195100,0.970000,0.255488,exp_open_timeout_9,3,0,0,0.000104,3,0.009604
2.195138,0.970000,0.125374,exp_open_timeout_9,2,0,0,0.000107,3,0.000038
2.236255,0.970000,0.115573,exp_open_timeout_9,1,0,0,0.000110,3,0.041117
2.315876,0.970000,0.173346,exp_open_timeout_9,1,0,0,0.000115,3,0.079622
2.357557,0.970000,0.042600,exp_open_timeout_9,0,0,0,0.000118,3,0.041680
2.604250,0.970000,0.028305,exp_open_timeout_9,0,0,0,0.000123,3,0.028305
2.725634,0.970000,0.081370,exp_open_timeout_9,1,0,0,0.000130,3,0.081370
2.795060,0.970000,0.121537,exp_open_timeout_9,0,0,0,0.000134,3,0.069426
2.863349,0.970000,0.027207,exp_open_timeout_9,0,0,0,0.000139,3,0.027207
3.233907,0.970000,0.224534,exp_open_timeout_9,4,0,0,0.000153,3,0.224534
3.248327,0.970000,0.147210,exp_open_timeout_9,3,0,0,0.000156,3,0.014420
3.274173,0.970000,0.106819,exp_open_timeout_9,2,0,0,0.000159,3,0.025846
3.313517,0.970000,0.131740,exp_open_timeout_9,2,0,0,0.000164,3,0.039344
3.381233,0.970000,0.172231,exp_open_timeout_9,2,0,0,0.000169,3,0.067716
3.526815,0.970000,0.222582,exp_open_timeout_9,2,0,0,0.000175,3,0.145583
3.612109,0.970000,0.261911,exp_open_timeout_9,3,0,0,0.000182,3,0.085294
3.751698,0.970000,0.360427,exp_open_timeout_9,5,0,0,0.000192,3,0.139589
3.861956,0.970000,0.268703,exp_open_timeout_9,4,0,0,0.000195,3,0.110258
3.891976,0.970000,0.296114,exp_open_timeout_9,3,0,0,0.000198,3,0.030020
4.122836,0.970000,0.488935,exp_open_timeout_9,5,0,0,0.000207,3,0.230860
